object_id,ra,dec,flux_HST_F435W,flux_HST_F606W,flux_HST_F814W,flux_HST_F125W,flux_HST_F160W,flux_Spitzer_I1_3.6,flux_Spitzer_I2_4.5,flux_Spitzer_M1_24,flux_Spitzer_M2_70,flux_DES_g,flux_DES_r,flux_DES_i,flux_DES_z,flux_DES_Y
4d45m51pt195s-40d51m46pt433s,4.764220833333332,-40.862898055555554,-999.0,6.343881091154611,-999.0,-999.0,-999.0,0.5842528747362905,0.7087862769093534,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d45m25pt785s-40d51m38pt396s,4.7571625,-40.86066555555555,-999.0,2.169438971900832,-999.0,-999.0,-999.0,-0.09836225254928278,0.09295135167299619,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d45m51pt3s-40d51m43pt7s,4.76425,-40.86213888888889,-999.0,11.421058237989612,-999.0,-999.0,-999.0,1.501209919467173,1.3891975152873417,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d46m00pt975s-40d52m15pt046s,4.766937499999999,-40.87084611111111,-999.0,3.887473022303528,-999.0,-999.0,-999.0,0.3824081341024055,0.5923344967035601,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d45m11pt76s-40d51m34pt377s,4.753266666666666,-40.85954916666667,-999.0,1.417431207498643,-999.0,-999.0,-999.0,0.16240413846680476,-1.0651127516060979,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d45m30pt465s-40d51m24pt25s,4.7584624999999985,-40.85673611111111,-999.0,1.0860840208641207,-999.0,-999.0,-999.0,0.11237179681350598,0.27134793554362335,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d45m17pt925s-40d52m02pt348s,4.754979166666666,-40.86731888888889,-999.0,3.224037339152325,-999.0,-999.0,-999.0,0.584657295421006,0.7037649210633333,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d45m39pt18s-40d51m33pt895s,4.760883333333332,-40.85941527777778,-999.0,2.3946244679231565,-999.0,-999.0,-999.0,-0.17031984972088574,-0.008503499669018755,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d44m59pt43s-40d51m24pt731s,4.749841666666666,-40.85686972222222,-999.0,0.35599525574320345,-999.0,-999.0,-999.0,0.06572706869835124,-0.0245459328403234,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d45m08pt04s-40d52m14pt082s,4.752233333333332,-40.870578333333334,-999.0,4.075980031883007,-999.0,-999.0,-999.0,0.3301535651869453,0.3852975397353158,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d47m23pt715s-20d26m37pt477s,4.7899208333333325,-20.44374361111111,-999.0,9.783597552065688,14.9713190107183,-999.0,-999.0,4.791551219160798,1.1357614950323038,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d47m02pt7s-20d26m48pt328s,4.784083333333332,-20.446757777777776,-999.0,5.522679799109658,6.183336242964266,-999.0,-999.0,0.26195210838116595,0.0645283210489136,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d46m27pt795s-20d26m26pt867s,4.774387499999999,-20.440796388888888,-999.0,5.717714948819649,11.957338140038782,-999.0,-999.0,3.9808359849403328,3.579716872073047,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d46m49pt32s-20d26m10pt793s,4.780366666666666,-20.43633138888889,-999.0,3.657442798441917,6.435148791546798,-999.0,-999.0,0.6551163473200182,0.6331424015249193,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d46m46pt155s-20d26m28pt315s,4.779487499999999,-20.441198611111112,-999.0,2.5445992260100248,5.368911763416969,-999.0,-999.0,1.1638775619876365,0.8797395016251577,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d46m35pt34s-20d26m04pt362s,4.776483333333333,-20.434545,-999.0,0.32770519465166514,0.38431402573748275,-999.0,-999.0,-0.37758374051244403,-0.06158096329476684,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d47m28pt35s-20d26m36pt271s,4.791208333333333,-20.44340861111111,-999.0,2.1443638178795434,4.531134809282536,-999.0,-999.0,0.470872428016474,0.14977579148008,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
4d54m58pt005s3d36m09pt248s,4.916112499999999,3.602568888888889,-999.0,-0.30392613811097596,-999.0,-999.0,-999.0,-0.13749113812471978,0.10509369691925546,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
6d23m40pt83s-12d22m45pt62s,6.394674999999999,-12.37933888888889,3.878955732884937,-999.0,,-999.0,-999.0,8.92553483735997,7.423556146058701,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
6d22m50pt385s-12d23m03pt222s,6.3806625,-12.384228333333333,4.258596821546398,-999.0,,-999.0,-999.0,3.806479778121962,2.6855939906532202,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
6d22m52pt2s-12d23m00pt972s,6.381166666666666,-12.383603333333332,1.7499313059322288,-999.0,,-999.0,-999.0,0.2953733511923411,-0.7367934945285286,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
