UNIQUE_ID,FIELD_NAME,RA,DEC,Z,Z_ERR,LEAD_LINE,SN,QUALITY,CONFIDENCE,OTHER_LINES,GUO_ID,GUO_SEP,SKELTON_ID,SKELTON_SEP,STELLAR_MASS,DETECTED?_OIII,WFoiii5007_flux,WFoiii5007_flux_err,WFoiii5007_centroid,WFoiii4959_flux,WFoiii4959_flux_err,WFoiii4959_centroid,WFoii_flux,WFoii_flux_err,WFoii_centroid,WFhalpha_flux,WFhalpha_flux_err,WFhalpha_centroid,WFhbeta_flux,WFhbeta_flux_err,WFhbeta_centroid,DETECTED?_Hb,RAJ2000,DEJ2000,F606W,e_F606W,F814W,e_F814W,F125W,e_F125W,F140W,e_F140W,F160W,e_F160W,WFoiii5007_ew,WFoiii4959_ew,WFhbeta_ew
116012078,candels-cdfs-16,53.13786540404121,-27.85316148283198,0.41589749742682525,2.282065675160898e-05,Ha,41.64366946644158,a,3,"O2,Hg,Hb,O3_1,O3_2",6246,0.17,12629,0.21,8.829999923706055,1,2529.3069458007812,214.26559448242188,7089.304719750657,700.5457305908203,165.56524276733398,7021.69200514434,7681.2109375,474.9557113647461,5278.872951781841,6494.6746826171875,450.3300476074219,9292.477685730832,2080.199432373047,289.2905616760254,6883.179334798326,1,34.25587082,-5.23382092,-0.00066,0.03038,0.07782,0.0309,0.6417,0.08978,1.66,0.1714,2.13,0.09341,nan,nan,nan
116012078,candels-cdfs-16,53.13786540404121,-27.85316148283198,0.41589749742682525,2.282065675160898e-05,Ha,41.64366946644158,a,3,"O2,Hg,Hb,O3_1,O3_2",6246,0.17,12629,0.21,8.829999923706055,1,2529.3069458007812,214.26559448242188,7089.304719750657,700.5457305908203,165.56524276733398,7021.69200514434,7681.2109375,474.9557113647461,5278.872951781841,6494.6746826171875,450.3300476074219,9292.477685730832,2080.199432373047,289.2905616760254,6883.179334798326,1,189.05258179,62.20454407,0.7181,0.03132,,,1.665,0.08355,1.767,0.1178,1.682,0.1441,13.270311061914754,3.6449558227601027,10.637185939757856
116012078,candels-cdfs-16,53.13786540404121,-27.85316148283198,0.41589749742682525,2.282065675160898e-05,Ha,41.64366946644158,a,3,"O2,Hg,Hb,O3_1,O3_2",6246,0.17,12629,0.21,8.829999923706055,1,2529.3069458007812,214.26559448242188,7089.304719750657,700.5457305908203,165.56524276733398,7021.69200514434,7681.2109375,474.9557113647461,5278.872951781841,6494.6746826171875,450.3300476074219,9292.477685730832,2080.199432373047,289.2905616760254,6883.179334798326,1,214.81256104,52.77230453,0.0801,0.1848,1.685,0.2841,0.8717,0.3703,5.817,0.6199,0.7015,0.1335,24.564332283335116,7.337936400638333,25.49797470513594
115034153,candels-cdfs-15,53.10966195898205,-27.852868721521048,0.670103618778364,6.850265194173064e-05,O2,29.666108948786786,a,3,"Hb,O3_2",6308,1.58,12649,1.6,10.319999694824219,1,3998.6965942382812,468.94798278808594,8359.2537548746,nan,nan,nan,12690.78369140625,721.3139343261719,6225.504473787312,nan,nan,nan,3187.0065307617188,349.1907501220703,8116.785523311751,1,215.24905396,53.08073807,0.5678,0.04396,0.7556,0.06682,0.8887,0.1112,,,1.411,0.1715,33.50787977017551,nan,25.45606533601286
115034153,candels-cdfs-15,53.10966195898205,-27.852868721521048,0.670103618778364,6.850265194173064e-05,O2,29.666108948786786,a,3,"Hb,O3_2",6308,1.58,12649,1.6,10.319999694824219,1,3998.6965942382812,468.94798278808594,8359.2537548746,nan,nan,nan,12690.78369140625,721.3139343261719,6225.504473787312,nan,nan,nan,3187.0065307617188,349.1907501220703,8116.785523311751,1,189.32878113,62.20500946,0.215,0.03488,,,0.4865,0.04538,0.5001,0.1383,1.005,0.1008,81.80117816706175,nan,63.48448520805326
115034153,candels-cdfs-15,53.10966195898205,-27.852868721521048,0.670103618778364,6.850265194173064e-05,O2,29.666108948786786,a,3,"Hb,O3_2",6308,1.58,12649,1.6,10.319999694824219,1,3998.6965942382812,468.94798278808594,8359.2537548746,nan,nan,nan,12690.78369140625,721.3139343261719,6225.504473787312,nan,nan,nan,3187.0065307617188,349.1907501220703,8116.785523311751,1,34.37074280,-5.23351812,0.1627,0.0342,0.2437,0.03434,0.4977,0.1252,0.5033,0.1481,0.5193,0.07469,99.18454539179695,nan,78.20532712841616
115034153,candels-cdfs-15,53.10966195898205,-27.852868721521048,0.670103618778364,6.850265194173064e-05,O2,29.666108948786786,a,3,"Hb,O3_2",6308,1.58,12649,1.6,10.319999694824219,1,3998.6965942382812,468.94798278808594,8359.2537548746,nan,nan,nan,12690.78369140625,721.3139343261719,6225.504473787312,nan,nan,nan,3187.0065307617188,349.1907501220703,8116.785523311751,1,53.10916138,-27.85291481,3.974,0.05321,15.63,0.04458,54.64,0.1577,70.88,0.3005,89.97,0.2389,1.4779283158251388,nan,1.2082993773935098
115034153,candels-cdfs-15,53.10966195898205,-27.852868721521048,0.670103618778364,6.850265194173064e-05,O2,29.666108948786786,a,3,"Hb,O3_2",6308,1.58,12649,1.6,10.319999694824219,1,3998.6965942382812,468.94798278808594,8359.2537548746,nan,nan,nan,12690.78369140625,721.3139343261719,6225.504473787312,nan,nan,nan,3187.0065307617188,349.1907501220703,8116.785523311751,1,150.10531616,2.30750084,0.06464,0.04181,0.2514,0.05224,0.2696,0.08029,0.3222,0.1473,0.4178,0.08259,101.49673809169371,nan,76.62871136365331
115003085,candels-cdfs-15,53.12437403326226,-27.85161272087425,3.709820032119751,0.00015999999595806003,Lya,51.99511079322131,a,3,"O6_2,O6_2,N5,C4",6294,0.07,12702,0.06,10.75,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,53.12436676,-27.85162735,1.026,0.02108,1.724,0.02089,2.476,0.06394,3.174,0.114,3.889,0.06297,nan,nan,nan
115003085,candels-cdfs-15,53.12437403326226,-27.85161272087425,3.709820032119751,0.00015999999595806003,Lya,51.99511079322131,a,3,"O6_2,O6_2,N5,C4",6294,0.07,12702,0.06,10.75,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,34.32801437,-5.23411512,0.5249,0.04671,1.335,0.04742,5.147,0.1489,7.071,0.2603,8.477,0.1587,nan,nan,nan
115003085,candels-cdfs-15,53.12437403326226,-27.85161272087425,3.709820032119751,0.00015999999595806003,Lya,51.99511079322131,a,3,"O6_2,O6_2,N5,C4",6294,0.07,12702,0.06,10.75,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,150.10766602,2.30845952,1.667,0.02565,2.377,0.03258,5.404,0.06144,5.848,0.113,6.789,0.08972,nan,nan,nan
115003085,candels-cdfs-15,53.12437403326226,-27.85161272087425,3.709820032119751,0.00015999999595806003,Lya,51.99511079322131,a,3,"O6_2,O6_2,N5,C4",6294,0.07,12702,0.06,10.75,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,214.73110962,52.71418381,0.3846,0.04575,0.4194,0.07265,0.5457,0.07369,0.9018,0.09835,0.8472,0.1263,nan,nan,nan
115003085,candels-cdfs-15,53.12437403326226,-27.85161272087425,3.709820032119751,0.00015999999595806003,Lya,51.99511079322131,a,3,"O6_2,O6_2,N5,C4",6294,0.07,12702,0.06,10.75,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,189.31675720,62.20545578,-0.01241,0.01726,,,0.1474,0.024,0.2871,0.07749,0.1125,0.03081,nan,nan,nan
115012104,candels-cdfs-15,53.124173127522425,-27.851224781446664,3.314729928970337,0.00022000000171829015,Lya,10.391604426987227,c,3,none,6280,0.04,12704,0.05,9.260000228881836,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,53.12416077,-27.85123253,0.5432,0.02394,0.5556,0.02342,0.5473,0.07244,0.726,0.1321,0.6383,0.06086,nan,nan,nan
115012104,candels-cdfs-15,53.124173127522425,-27.851224781446664,3.314729928970337,0.00022000000171829015,Lya,10.391604426987227,c,3,none,6280,0.04,12704,0.05,9.260000228881836,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,34.42721176,-5.23333406,0.1267,0.03803,0.2014,0.04027,0.2596,0.102,0.5098,0.2385,0.295,0.0716,nan,nan,nan
115012104,candels-cdfs-15,53.124173127522425,-27.851224781446664,3.314729928970337,0.00022000000171829015,Lya,10.391604426987227,c,3,none,6280,0.04,12704,0.05,9.260000228881836,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,189.32176208,62.20544434,0.08046,0.03207,,,0.2948,0.04166,0.2432,0.1293,0.3071,0.07121,nan,nan,nan
115012104,candels-cdfs-15,53.124173127522425,-27.851224781446664,3.314729928970337,0.00022000000171829015,Lya,10.391604426987227,c,3,none,6280,0.04,12704,0.05,9.260000228881836,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,150.06269836,2.30805540,0.1359,0.03133,0.1582,0.03868,0.1406,0.0472,0.2394,0.2053,0.2845,0.05402,nan,nan,nan
115012104,candels-cdfs-15,53.124173127522425,-27.851224781446664,3.314729928970337,0.00022000000171829015,Lya,10.391604426987227,c,3,none,6280,0.04,12704,0.05,9.260000228881836,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,215.10789490,52.98199844,0.1303,0.02567,0.1863,0.03845,0.1629,0.04752,,,0.2339,0.03767,nan,nan,nan
109010038,candels-cdfs-09,53.09463727054618,-27.851241635665858,3.60548996925354,0.0003100000030826777,Lya,8.084876740866884,c,2,none,0,nan,12734,0.32,7.670000076293945,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,150.08628845,2.30869889,1.324,0.0375,2.307,0.04677,3.271,0.07275,3.583,0.1348,3.678,0.1206,nan,nan,nan
109010038,candels-cdfs-09,53.09463727054618,-27.851241635665858,3.60548996925354,0.0003100000030826777,Lya,8.084876740866884,c,2,none,0,nan,12734,0.32,7.670000076293945,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,53.09456635,-27.85117912,0.05226,0.01758,0.0717,0.01511,0.1638,0.0494,0.05358,0.1053,0.1267,0.048,nan,nan,nan
109010038,candels-cdfs-09,53.09463727054618,-27.851241635665858,3.60548996925354,0.0003100000030826777,Lya,8.084876740866884,c,2,none,0,nan,12734,0.32,7.670000076293945,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,215.20606995,53.05116272,0.1138,0.03718,0.2684,0.05482,0.2855,0.0567,,,0.2654,0.05957,nan,nan,nan
109010038,candels-cdfs-09,53.09463727054618,-27.851241635665858,3.60548996925354,0.0003100000030826777,Lya,8.084876740866884,c,2,none,0,nan,12734,0.32,7.670000076293945,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,34.57128143,-5.23334885,,,,,1.584,0.1562,,,1.636,0.2172,nan,nan,nan
109010038,candels-cdfs-09,53.09463727054618,-27.851241635665858,3.60548996925354,0.0003100000030826777,Lya,8.084876740866884,c,2,none,0,nan,12734,0.32,7.670000076293945,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,189.15386963,62.20560455,-0.01448,0.01519,,,0.09168,0.0255,0.1239,0.05224,0.09101,0.04648,nan,nan,nan
104030082,candels-cdfs-04,53.088648335951525,-27.851866406241616,0.7625321568079193,1.9330741447930182e-05,O2,39.129664286456105,a,3,Hb,6290,0.08,12791,0.06,9.199999809265137,0,nan,nan,nan,nan,nan,nan,4597.36572265625,319.9763870239258,6570.982666984119,nan,nan,nan,1442.1797180175781,217.14933395385742,8569.53363481244,1,150.09561157,2.30893040,0.5665,0.03473,0.6228,0.04432,0.557,0.08533,0.647,0.1567,0.5849,0.1137,nan,nan,15.871254617671767
104030082,candels-cdfs-04,53.088648335951525,-27.851866406241616,0.7625321568079193,1.9330741447930182e-05,O2,39.129664286456105,a,3,Hb,6290,0.08,12791,0.06,9.199999809265137,0,nan,nan,nan,nan,nan,nan,4597.36572265625,319.9763870239258,6570.982666984119,nan,nan,nan,1442.1797180175781,217.14933395385742,8569.53363481244,1,215.05104065,52.94229507,0.2956,0.03134,0.4396,0.04656,0.2473,0.05537,0.2974,0.1022,0.3337,0.04042,nan,nan,24.006284368629757
104030082,candels-cdfs-04,53.088648335951525,-27.851866406241616,0.7625321568079193,1.9330741447930182e-05,O2,39.129664286456105,a,3,Hb,6290,0.08,12791,0.06,9.199999809265137,0,nan,nan,nan,nan,nan,nan,4597.36572265625,319.9763870239258,6570.982666984119,nan,nan,nan,1442.1797180175781,217.14933395385742,8569.53363481244,1,189.13818359,62.20593262,0.1951,0.0315,,,0.4544,0.05054,0.2088,0.1061,0.3493,0.0753,nan,nan,32.78067988017852
104030082,candels-cdfs-04,53.088648335951525,-27.851866406241616,0.7625321568079193,1.9330741447930182e-05,O2,39.129664286456105,a,3,Hb,6290,0.08,12791,0.06,9.199999809265137,0,nan,nan,nan,nan,nan,nan,4597.36572265625,319.9763870239258,6570.982666984119,nan,nan,nan,1442.1797180175781,217.14933395385742,8569.53363481244,1,53.08866882,-27.85187149,3.363,0.02301,6.756,0.01753,11.16,0.05731,11.23,0.1051,12.74,0.06976,nan,nan,1.3415912152630303
104030082,candels-cdfs-04,53.088648335951525,-27.851866406241616,0.7625321568079193,1.9330741447930182e-05,O2,39.129664286456105,a,3,Hb,6290,0.08,12791,0.06,9.199999809265137,0,nan,nan,nan,nan,nan,nan,4597.36572265625,319.9763870239258,6570.982666984119,nan,nan,nan,1442.1797180175781,217.14933395385742,8569.53363481244,1,34.45664597,-5.23301601,0.07053,0.03436,0.03916,0.03965,0.1538,0.1007,0.04691,0.1824,0.08243,0.05571,nan,nan,204.81189058502278
116018091,candels-cdfs-16,53.139768377447034,-27.851441339609657,0.5312361755231988,0.00013296310944826075,O3_2,8.644796848373733,a,3,O2,6257,0.2,12798,0.22,8.539999961853027,1,609.7342300415039,259.4084930419922,7667.731082269405,nan,nan,nan,1087.8971862792969,255.92082977294922,5708.741093229741,nan,nan,nan,nan,nan,nan,0,188.96627808,62.20473862,3.888,0.03905,,,12.4,0.07648,13.43,0.1513,12.8,0.1802,0.5662620068701212,nan,nan
116018091,candels-cdfs-16,53.139768377447034,-27.851441339609657,0.5312361755231988,0.00013296310944826075,O3_2,8.644796848373733,a,3,O2,6257,0.2,12798,0.22,8.539999961853027,1,609.7342300415039,259.4084930419922,7667.731082269405,nan,nan,nan,1087.8971862792969,255.92082977294922,5708.741093229741,nan,nan,nan,nan,nan,nan,0,150.10746765,2.30905056,0.3598,0.02799,0.423,0.03554,0.487,0.06635,0.7054,0.122,0.7372,0.06644,7.990022529784567,nan,nan
116018091,candels-cdfs-16,53.139768377447034,-27.851441339609657,0.5312361755231988,0.00013296310944826075,O3_2,8.644796848373733,a,3,O2,6257,0.2,12798,0.22,8.539999961853027,1,609.7342300415039,259.4084930419922,7667.731082269405,nan,nan,nan,1087.8971862792969,255.92082977294922,5708.741093229741,nan,nan,nan,nan,nan,nan,0,53.13975525,-27.85150146,1.031,0.03314,1.468,0.03358,2.001,0.09339,1.949,0.198,2.175,0.0873,2.374245860405535,nan,nan
116018091,candels-cdfs-16,53.139768377447034,-27.851441339609657,0.5312361755231988,0.00013296310944826075,O3_2,8.644796848373733,a,3,O2,6257,0.2,12798,0.22,8.539999961853027,1,609.7342300415039,259.4084930419922,7667.731082269405,nan,nan,nan,1087.8971862792969,255.92082977294922,5708.741093229741,nan,nan,nan,nan,nan,nan,0,34.44524002,-5.23299408,0.02463,0.03015,0.0662,0.03435,0.07133,0.07176,0.0188,0.137,0.1386,0.0392,58.32092927068143,nan,nan
116018091,candels-cdfs-16,53.139768377447034,-27.851441339609657,0.5312361755231988,0.00013296310944826075,O3_2,8.644796848373733,a,3,O2,6257,0.2,12798,0.22,8.539999961853027,1,609.7342300415039,259.4084930419922,7667.731082269405,nan,nan,nan,1087.8971862792969,255.92082977294922,5708.741093229741,nan,nan,nan,nan,nan,nan,0,215.23966980,53.07484818,1.01,0.03571,1.033,0.055,1.543,0.07838,,,2.175,0.1096,3.19884044429515,nan,nan
114007070,candels-cdfs-14,53.11719161892575,-27.842906072329228,0.1291932486185023,1.2712724157376774e-05,Ha,40.34909025407056,a,3,"Hb,O3_1,O3_2,S2_1",7567,0.48,12821,0.46,8.760000228881836,1,10943.2958984375,455.2375793457031,7411.542180892965,2570.3009033203125,505.48011779785156,5600.237536361224,nan,nan,nan,4865.408630371094,611.8058395385742,7583.592007981069,3304.5602416992188,471.6017150878906,5489.819318199048,1,214.76620483,52.73999023,0.08725,0.0308,0.1393,0.04589,0.3007,0.04917,0.3651,0.08631,0.5117,0.05285,450.1370175290207,nan,nan
114007070,candels-cdfs-14,53.11719161892575,-27.842906072329228,0.1291932486185023,1.2712724157376774e-05,Ha,40.34909025407056,a,3,"Hb,O3_1,O3_2,S2_1",7567,0.48,12821,0.46,8.760000228881836,1,10943.2958984375,455.2375793457031,7411.542180892965,2570.3009033203125,505.48011779785156,5600.237536361224,nan,nan,nan,4865.408630371094,611.8058395385742,7583.592007981069,3304.5602416992188,471.6017150878906,5489.819318199048,1,34.44398880,-5.23336983,0.9461,0.08799,1.394,0.09941,1.983,0.2089,1.715,0.4523,2.109,0.239,44.01253403904224,nan,nan
114007070,candels-cdfs-14,53.11719161892575,-27.842906072329228,0.1291932486185023,1.2712724157376774e-05,Ha,40.34909025407056,a,3,"Hb,O3_1,O3_2,S2_1",7567,0.48,12821,0.46,8.760000228881836,1,10943.2958984375,455.2375793457031,7411.542180892965,2570.3009033203125,505.48011779785156,5600.237536361224,nan,nan,nan,4865.408630371094,611.8058395385742,7583.592007981069,3304.5602416992188,471.6017150878906,5489.819318199048,1,189.35966492,62.20598221,-0.01148,0.01705,,,0.1115,0.02369,0.007043,0.07637,0.1419,0.03222,nan,nan,nan
114007070,candels-cdfs-14,53.11719161892575,-27.842906072329228,0.1291932486185023,1.2712724157376774e-05,Ha,40.34909025407056,a,3,"Hb,O3_1,O3_2,S2_1",7567,0.48,12821,0.46,8.760000228881836,1,10943.2958984375,455.2375793457031,7411.542180892965,2570.3009033203125,505.48011779785156,5600.237536361224,nan,nan,nan,4865.408630371094,611.8058395385742,7583.592007981069,3304.5602416992188,471.6017150878906,5489.819318199048,1,53.11724472,-27.84302521,25.74,0.1574,38.89,0.13,52.93,0.4043,55.05,0.7243,58,0.3444,1.588230116780432,nan,nan
114007070,candels-cdfs-14,53.11719161892575,-27.842906072329228,0.1291932486185023,1.2712724157376774e-05,Ha,40.34909025407056,a,3,"Hb,O3_1,O3_2,S2_1",7567,0.48,12821,0.46,8.760000228881836,1,10943.2958984375,455.2375793457031,7411.542180892965,2570.3009033203125,505.48011779785156,5600.237536361224,nan,nan,nan,4865.408630371094,611.8058395385742,7583.592007981069,3304.5602416992188,471.6017150878906,5489.819318199048,1,150.07637024,2.30954480,0.7148,0.05476,0.9319,0.0709,1.876,0.08731,2.211,0.1952,2.895,0.1681,63.674199532438145,nan,nan
117025074,candels-cdfs-17,53.146963934816625,-27.850786288617268,0.9800019956774961,0.00010128319395395111,O2,7.066671631419718,b,3,none,6324,0.1,12825,0.09,7.739999771118164,0,nan,nan,nan,nan,nan,nan,1727.178955078125,230.50823211669922,7382.594768869716,nan,nan,nan,nan,nan,nan,0,53.14698410,-27.85076714,0.2341,0.01646,0.2959,0.01764,0.386,0.05209,0.4811,0.1134,0.2734,0.05169,nan,nan,nan
117025074,candels-cdfs-17,53.146963934816625,-27.850786288617268,0.9800019956774961,0.00010128319395395111,O2,7.066671631419718,b,3,none,6324,0.1,12825,0.09,7.739999771118164,0,nan,nan,nan,nan,nan,nan,1727.178955078125,230.50823211669922,7382.594768869716,nan,nan,nan,nan,nan,nan,0,214.86802673,52.81261063,0.3435,0.03143,0.3962,0.04714,0.5075,0.05515,0.4605,0.09495,0.7154,0.05061,nan,nan,nan
117025074,candels-cdfs-17,53.146963934816625,-27.850786288617268,0.9800019956774961,0.00010128319395395111,O2,7.066671631419718,b,3,none,6324,0.1,12825,0.09,7.739999771118164,0,nan,nan,nan,nan,nan,nan,1727.178955078125,230.50823211669922,7382.594768869716,nan,nan,nan,nan,nan,nan,0,189.33868408,62.20603180,0.06006,0.01797,,,0.1309,0.0243,0.1823,0.07899,0.1731,0.03583,nan,nan,nan
117025074,candels-cdfs-17,53.146963934816625,-27.850786288617268,0.9800019956774961,0.00010128319395395111,O2,7.066671631419718,b,3,none,6324,0.1,12825,0.09,7.739999771118164,0,nan,nan,nan,nan,nan,nan,1727.178955078125,230.50823211669922,7382.594768869716,nan,nan,nan,nan,nan,nan,0,34.46696854,-5.23289108,0.1134,0.02453,0.1291,0.02864,0.1737,0.07176,0.2503,0.137,0.1541,0.0392,nan,nan,nan
117025074,candels-cdfs-17,53.146963934816625,-27.850786288617268,0.9800019956774961,0.00010128319395395111,O2,7.066671631419718,b,3,none,6324,0.1,12825,0.09,7.739999771118164,0,nan,nan,nan,nan,nan,nan,1727.178955078125,230.50823211669922,7382.594768869716,nan,nan,nan,nan,nan,nan,0,150.14331055,2.30937409,0.1601,0.03114,0.2185,0.03917,0.2903,0.0608,0.1834,0.1121,0.3299,0.07331,nan,nan,nan
104046103,candels-cdfs-04,53.08772198915915,-27.85062471868437,0.7613473552282475,4.025505468266057e-05,Hb,7.192019863787816,a,3,none,0,nan,12864,0.38,7.710000038146973,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1607.5804138183594,255.27490615844727,8563.62977011218,1,53.08760834,-27.85059547,0.5656,0.01865,0.813,0.01396,1.003,0.04562,0.8688,0.09989,0.9613,0.03041,nan,nan,12.93578662531399
104046103,candels-cdfs-04,53.08772198915915,-27.85062471868437,0.7613473552282475,4.025505468266057e-05,Hb,7.192019863787816,a,3,none,0,nan,12864,0.38,7.710000038146973,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1607.5804138183594,255.27490615844727,8563.62977011218,1,34.45302582,-5.23276997,0.1078,0.0372,0.0671,0.04271,0.2453,0.1083,0.1741,0.2068,0.2882,0.09152,nan,nan,134.68401259337332
104046103,candels-cdfs-04,53.08772198915915,-27.85062471868437,0.7613473552282475,4.025505468266057e-05,Hb,7.192019863787816,a,3,none,0,nan,12864,0.38,7.710000038146973,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1607.5804138183594,255.27490615844727,8563.62977011218,1,214.73979187,52.72123337,0.1214,0.02891,0.2329,0.04532,0.3068,0.04189,0.204,0.08811,0.23,0.05769,nan,nan,44.74068665663542
104046103,candels-cdfs-04,53.08772198915915,-27.85062471868437,0.7613473552282475,4.025505468266057e-05,Hb,7.192019863787816,a,3,none,0,nan,12864,0.38,7.710000038146973,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1607.5804138183594,255.27490615844727,8563.62977011218,1,189.21429443,62.20577240,0.7158,0.02031,,,2.02,0.02746,2.109,0.08843,2.064,0.06974,nan,nan,9.049240806512225
104046103,candels-cdfs-04,53.08772198915915,-27.85062471868437,0.7613473552282475,4.025505468266057e-05,Hb,7.192019863787816,a,3,none,0,nan,12864,0.38,7.710000038146973,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1607.5804138183594,255.27490615844727,8563.62977011218,1,150.08129883,2.31162572,6.192,0.07412,9.639,0.09319,12.05,0.1427,12.72,0.2698,13.36,0.2128,nan,nan,1.0891036749820857
117024073,candels-cdfs-17,53.146769299332995,-27.850844524557427,0.9799970417483159,0.00010269040413673411,O2,8.161253072324703,c,3,none,6346,0.64,12889,0.64,8.649999618530273,0,nan,nan,nan,nan,nan,nan,1727.178955078125,230.50823211669922,7382.799011598159,nan,nan,nan,nan,nan,nan,0,53.14660263,-27.85094452,0.7751,0.02053,1.293,0.02193,1.796,0.06406,1.686,0.1404,1.873,0.06328,nan,nan,nan
117024073,candels-cdfs-17,53.146769299332995,-27.850844524557427,0.9799970417483159,0.00010269040413673411,O2,8.161253072324703,c,3,none,6346,0.64,12889,0.64,8.649999618530273,0,nan,nan,nan,nan,nan,nan,1727.178955078125,230.50823211669922,7382.799011598159,nan,nan,nan,nan,nan,nan,0,34.53450012,-5.23337603,,,,,4.344,0.11,,,6.407,0.143,nan,nan,nan
117024073,candels-cdfs-17,53.146769299332995,-27.850844524557427,0.9799970417483159,0.00010269040413673411,O2,8.161253072324703,c,3,none,6346,0.64,12889,0.64,8.649999618530273,0,nan,nan,nan,nan,nan,nan,1727.178955078125,230.50823211669922,7382.799011598159,nan,nan,nan,nan,nan,nan,0,189.33685303,62.20563889,1.768,0.02669,,,5.139,0.03623,5.477,0.1176,6.179,0.09084,nan,nan,nan
117024073,candels-cdfs-17,53.146769299332995,-27.850844524557427,0.9799970417483159,0.00010269040413673411,O2,8.161253072324703,c,3,none,6346,0.64,12889,0.64,8.649999618530273,0,nan,nan,nan,nan,nan,nan,1727.178955078125,230.50823211669922,7382.799011598159,nan,nan,nan,nan,nan,nan,0,150.12007141,2.31017160,0.6719,0.05378,0.9097,0.06665,1.318,0.1027,1.51,0.1874,1.463,0.1329,nan,nan,nan
117024073,candels-cdfs-17,53.146769299332995,-27.850844524557427,0.9799970417483159,0.00010269040413673411,O2,8.161253072324703,c,3,none,6346,0.64,12889,0.64,8.649999618530273,0,nan,nan,nan,nan,nan,nan,1727.178955078125,230.50823211669922,7382.799011598159,nan,nan,nan,nan,nan,nan,0,215.01211548,52.91490173,0.2395,0.04371,0.3024,0.06608,0.927,0.05891,1.032,0.1294,1.131,0.0882,nan,nan,nan
104038094,candels-cdfs-04,53.090340188828655,-27.85093327756555,1.036833652568812,0.0002581464619411339,O2,8.388218255880544,c,3,none,6354,0.12,12899,0.15,8.850000381469727,0,nan,nan,nan,nan,nan,nan,1505.9732055664062,376.8410873413086,7592.300239748978,nan,nan,nan,nan,nan,nan,0,150.16581726,2.31028080,0.2973,0.02937,0.4388,0.03674,0.4103,0.06307,0.4002,0.1242,0.4784,0.04983,nan,nan,nan
104038094,candels-cdfs-04,53.090340188828655,-27.85093327756555,1.036833652568812,0.0002581464619411339,O2,8.388218255880544,c,3,none,6354,0.12,12899,0.15,8.850000381469727,0,nan,nan,nan,nan,nan,nan,1505.9732055664062,376.8410873413086,7592.300239748978,nan,nan,nan,nan,nan,nan,0,189.09701538,62.20640564,-0.01302,0.02879,,,0.1573,0.05496,0.2091,0.07978,0.1679,0.06765,nan,nan,nan
104038094,candels-cdfs-04,53.090340188828655,-27.85093327756555,1.036833652568812,0.0002581464619411339,O2,8.388218255880544,c,3,none,6354,0.12,12899,0.15,8.850000381469727,0,nan,nan,nan,nan,nan,nan,1505.9732055664062,376.8410873413086,7592.300239748978,nan,nan,nan,nan,nan,nan,0,214.91117859,52.84310913,0.3441,0.03586,0.477,0.05424,1.154,0.06934,1.487,0.123,2.093,0.09418,nan,nan,nan
104038094,candels-cdfs-04,53.090340188828655,-27.85093327756555,1.036833652568812,0.0002581464619411339,O2,8.388218255880544,c,3,none,6354,0.12,12899,0.15,8.850000381469727,0,nan,nan,nan,nan,nan,nan,1505.9732055664062,376.8410873413086,7592.300239748978,nan,nan,nan,nan,nan,nan,0,53.09033966,-27.85089302,0.4674,0.02139,0.8921,0.01778,1.51,0.05813,,,1.598,0.05192,nan,nan,nan
