log10R23,log10R23_e,log10O32,log10O32_e,oiiiEW,hbetaEW,z,Mstellar
nan,nan,nan,nan,182.11657951780134,nan,0.8639921071856544,8.34000015258789
nan,nan,nan,nan,76.16152807939558,nan,0.8639921071856544,8.34000015258789
nan,nan,nan,nan,228.32180874197118,nan,0.8639921071856544,8.34000015258789
nan,nan,nan,nan,41.70962026903299,nan,0.8639921071856544,8.34000015258789
nan,nan,nan,nan,34.93599845235959,nan,0.8639921071856544,8.34000015258789
nan,nan,nan,nan,nan,nan,3.205090045928955,9.239999771118164
nan,nan,nan,nan,nan,nan,3.205090045928955,9.239999771118164
nan,nan,nan,nan,nan,nan,3.205090045928955,9.239999771118164
nan,nan,nan,nan,nan,nan,3.205090045928955,9.239999771118164
nan,nan,nan,nan,nan,nan,3.205090045928955,9.239999771118164
nan,nan,nan,nan,159.58599820779764,nan,0.8420393632800149,9.460000038146973
nan,nan,nan,nan,192.5746238020681,nan,0.8420393632800149,9.460000038146973
nan,nan,nan,nan,3.478828076607849,nan,0.8420393632800149,9.460000038146973
nan,nan,nan,nan,96.96970620705837,nan,0.8420393632800149,9.460000038146973
nan,nan,nan,nan,728.9681461073318,nan,0.8420393632800149,9.460000038146973
nan,nan,nan,nan,159.58599820779764,nan,0.8420393632800149,9.460000038146973
nan,nan,nan,nan,192.5746238020681,nan,0.8420393632800149,9.460000038146973
nan,nan,nan,nan,3.478828076607849,nan,0.8420393632800149,9.460000038146973
nan,nan,nan,nan,96.96970620705837,nan,0.8420393632800149,9.460000038146973
nan,nan,nan,nan,728.9681461073318,nan,0.8420393632800149,9.460000038146973
0.6597468276868749,0.07909300279574412,-0.28735893813676777,0.06296114478945469,12.964197502820358,10.542215243051606,0.34329367670280553,8.229999542236328
0.6597468276868749,0.07909300279574412,-0.28735893813676777,0.06296114478945469,54.491324654964146,42.46635822558436,0.34329367670280553,8.229999542236328
0.6597468276868749,0.07909300279574412,-0.28735893813676777,0.06296114478945469,18.487034180762308,15.400197510138488,0.34329367670280553,8.229999542236328
0.6597468276868749,0.07909300279574412,-0.28735893813676777,0.06296114478945469,88.62501034950975,70.77728513864237,0.34329367670280553,8.229999542236328
0.6597468276868749,0.07909300279574412,-0.28735893813676777,0.06296114478945469,1.9028012533548953,1.5705460092151409,0.34329367670280553,8.229999542236328
0.818163153157236,0.037145604691638245,0.004362090639507214,0.02211214700117147,624.4464627330087,231.4189846692884,0.663697357747453,9.270000457763672
0.818163153157236,0.037145604691638245,0.004362090639507214,0.02211214700117147,149.47802750014057,58.83180923612291,0.663697357747453,9.270000457763672
0.818163153157236,0.037145604691638245,0.004362090639507214,0.02211214700117147,168.69661857459732,64.57659757317985,0.663697357747453,9.270000457763672
0.818163153157236,0.037145604691638245,0.004362090639507214,0.02211214700117147,69.46790197837419,26.998349078037112,0.663697357747453,9.270000457763672
0.818163153157236,0.037145604691638245,0.004362090639507214,0.02211214700117147,5.375935301642019,2.0354669347543375,0.663697357747453,9.270000457763672
nan,nan,nan,nan,144.03488216423554,nan,0.7351189258858968,8.479999542236328
nan,nan,nan,nan,48.10016666142149,nan,0.7351189258858968,8.479999542236328
nan,nan,nan,nan,7.262848168402533,nan,0.7351189258858968,8.479999542236328
nan,nan,nan,nan,4.325865294060082,nan,0.7351189258858968,8.479999542236328
nan,nan,nan,nan,38.84852157463415,nan,0.7351189258858968,8.479999542236328
nan,nan,nan,nan,238.43674772921497,nan,0.7323391070649317,7.590000152587891
nan,nan,nan,nan,nan,nan,0.7323391070649317,7.590000152587891
nan,nan,nan,nan,53.36042426249818,nan,0.7323391070649317,7.590000152587891
nan,nan,nan,nan,34.44111563071216,nan,0.7323391070649317,7.590000152587891
nan,nan,nan,nan,35.923922329644654,nan,0.7323391070649317,7.590000152587891
nan,nan,nan,nan,nan,nan,1.1878654124501038,9.779999732971191
nan,nan,nan,nan,nan,nan,1.1878654124501038,9.779999732971191
nan,nan,nan,nan,nan,nan,1.1878654124501038,9.779999732971191
nan,nan,nan,nan,nan,nan,1.1878654124501038,9.779999732971191
nan,nan,nan,nan,nan,nan,1.1878654124501038,9.779999732971191
nan,nan,nan,nan,11.911831987651079,nan,0.41538756551426714,7.289999961853027
nan,nan,nan,nan,22.339173895453303,nan,0.41538756551426714,7.289999961853027
nan,nan,nan,nan,32.08918806700112,nan,0.41538756551426714,7.289999961853027
nan,nan,nan,nan,219.72977065660578,nan,0.41538756551426714,7.289999961853027
nan,nan,nan,nan,nan,nan,0.41538756551426714,7.289999961853027
nan,nan,nan,nan,nan,nan,1.1580798919921604,8.829999923706055
nan,nan,nan,nan,nan,nan,1.1580798919921604,8.829999923706055
nan,nan,nan,nan,nan,nan,1.1580798919921604,8.829999923706055
nan,nan,nan,nan,nan,nan,1.1580798919921604,8.829999923706055
nan,nan,nan,nan,nan,nan,1.1580798919921604,8.829999923706055
nan,nan,nan,nan,nan,nan,1.1580768470604528,8.569999694824219
nan,nan,nan,nan,nan,nan,1.1580768470604528,8.569999694824219
nan,nan,nan,nan,nan,nan,1.1580768470604528,8.569999694824219
nan,nan,nan,nan,nan,nan,1.1580768470604528,8.569999694824219
nan,nan,nan,nan,nan,nan,1.1580768470604528,8.569999694824219
nan,nan,nan,nan,nan,nan,4.145060062408447,8.420000076293945
nan,nan,nan,nan,nan,nan,4.145060062408447,8.420000076293945
nan,nan,nan,nan,nan,nan,4.145060062408447,8.420000076293945
nan,nan,nan,nan,nan,nan,4.145060062408447,8.420000076293945
nan,nan,nan,nan,nan,nan,4.145060062408447,8.420000076293945
