object_id,ra,dec,z,zcluster,name,oiii5007_flux,oiii5007_flux_err,oiii5007_ew,oiii5007_ew_err,oiii5007_centroid,oiii5007_fwhm,oiii5007_vel_disp,oiii4959_flux,oiii4959_flux_err,oiii4959_ew,oiii4959_ew_err,oiii4959_centroid,oiii4959_fwhm,oiii4959_vel_disp,oii3726_flux,oii3726_flux_err,oii3726_ew,oii3726_ew_err,oii3726_centroid,oii3726_fwhm,oii3726_vel_disp,oii3729_flux,oii3729_flux_err,oii3729_ew,oii3729_ew_err,oii3729_centroid,oii3729_fwhm,oii3729_vel_disp,halpha_flux,halpha_flux_err,halpha_ew,halpha_ew_err,halpha_centroid,halpha_fwhm,halpha_vel_disp,hbeta_flux,hbeta_flux_err,hbeta_ew,hbeta_ew_err,hbeta_centroid,hbeta_fwhm,hbeta_vel_disp,hgamma_flux,hgamma_flux_err,hgamma_ew,hgamma_ew_err,hgamma_centroid,hgamma_fwhm,hgamma_vel_disp,hdelta_flux,hdelta_flux_err,hdelta_ew,hdelta_ew_err,hdelta_centroid,hdelta_fwhm,hdelta_vel_disp,hepsilon_flux,hepsilon_flux_err,hepsilon_ew,hepsilon_ew_err,hepsilon_centroid,hepsilon_fwhm,hepsilon_vel_disp,hzeta_flux,hzeta_flux_err,hzeta_ew,hzeta_ew_err,hzeta_centroid,hzeta_fwhm,hzeta_vel_disp,heta_flux,heta_flux_err,heta_ew,heta_ew_err,heta_centroid,heta_fwhm,heta_vel_disp,oiii4363_flux,oiii4363_flux_err,oiii4363_ew,oiii4363_ew_err,oiii4363_centroid,oiii4363_fwhm,oiii4363_vel_disp,neiii_flux,neiii_flux_err,neiii_ew,neiii_ew_err,neiii_centroid,neiii_fwhm,neiii_vel_disp,nii6583_flux,nii6583_flux_err,nii6583_ew,nii6583_ew_err,nii6583_centroid,nii6583_fwhm,nii6583_vel_disp,nii6548_flux,nii6548_flux_err,nii6548_ew,nii6548_ew_err,nii6548_centroid,nii6548_fwhm,nii6548_vel_disp,sii6716_flux,sii6716_flux_err,sii6716_ew,sii6716_ew_err,sii6716_centroid,sii6716_fwhm,sii6716_vel_disp,sii6731_flux,sii6731_flux_err,sii6731_ew,sii6731_ew_err,sii6731_centroid,sii6731_fwhm,sii6731_vel_disp,nev3426_flux,nev3426_flux_err,nev3426_ew,nev3426_ew_err,nev3426_centroid,nev3426_fwhm,nev3426_vel_disp,fevii3760_flux,fevii3760_flux_err,fevii3760_ew,fevii3760_ew_err,fevii3760_centroid,fevii3760_fwhm,fevii3760_vel_disp,heii4686_flux,heii4686_flux_err,heii4686_ew,heii4686_ew_err,heii4686_centroid,heii4686_fwhm,heii4686_vel_disp,hei5876_flux,hei5876_flux_err,hei5876_ew,hei5876_ew_err,hei5876_centroid,hei5876_fwhm,hei5876_vel_disp,flux_HST_F435W,flux_HST_F606W,flux_HST_F814W,flux_Spitzer_I1_3.6,flux_Spitzer_I2_4.5,WFC3_F502N,WFC3_F606W,WFC3_F625W,WFC3_F656N,WFC3_F775W
69d44m56pt90091447s7d16m02pt45142932s,69.7491391429077,7.267347619254366,0.8178231549005688,nan,BLANK,1008.9574312422653,839.8744606925741,10.14329167143595,23.062117738118324,5006.896726433196,0.4999617834394905,nan,272.1536368797098,209.2364376981089,3.058301045642649,6.527602377806235,4957.153749806776,1.260700877677405,26.91832561341823,332.5778879240899,48.817312153638866,3.812615538198247,2.8190459466107844,3726.0431907924917,0.9419280000000001,21.534597245939114,254.3542381824972,41.73439966298435,2.9215912712711343,2.4100300695355013,3728.8501449899145,0.9419280000000001,21.51848450080361,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,2071.6880087846234,213.7920180867697,17.549585684469594,5.194703844547769,4861.204342545294,1.4546669619286636,33.39455194502271,0.0,0.0,nan,nan,4339.094625885626,9.80895953954885,286.9732836570846,0.0,0.0,nan,nan,4102.035320378095,0.4999617834394905,nan,61.55811683922551,280.6651298867521,0.6160059831886229,12.073021038986058,3972.7703220815456,0.4999617834394905,nan,322.6214918614922,82505.38880092023,2.7461108516755326,3174.2306320010043,3890.121361188677,0.4999617834394905,nan,0.0,0.0,nan,nan,3834.4691139297747,2.957845574750295,95.39203547558773,0.0,0.0,nan,nan,4363.054389165838,4.5912168329609635,132.39676040036866,1662.8627740597315,182.4888983918879,10.794465701571523,5.428916198951453,3868.15340054748,8.775945152551076,287.87255481983755,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,156.5204787821111,88.9400251842049,0.9612213287934243,3.4843953079141583,3423.4793612639546,0.4999617834394905,nan,1462.0304932964034,247.82700300509512,7.114007694781999,5.902218710844433,3767.8102787515163,4.4767570462529545,149.71439157073195,702.7541721981862,117.05411439347881,19.0414978733503,9.698079416899798,4686.512059277428,1.2955728362503915,29.620445464801683,0.0,0.0,nan,nan,5875.62,1.0,15.473706908126772,nan,0.7257267690589622,0.8025798114338818,0.6267276837426604,,0.0,0.0,0.0,0.0,0.0
69d45m31pt06867267s5d20m40pt04426147s,69.75863018685399,5.344456739297194,0.20769624341089954,0.208,BLANK,1415.6517224717306,111.75455574973367,1.1779234728390997,0.25400203293120593,5006.66468366024,3.57385797859106,89.1131837500652,687.7735087557488,114.31193346783232,0.5449845787995622,0.25123240429602833,4959.967625712035,3.481218942695033,87.54791278320864,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,7178.034485100579,1355.7167751768188,4.246694560613322,1.5362283038185003,6563.128009891284,3.1768216550342636,60.11171087622599,3872.1313135995765,210.93177175256025,3.34486180954821,0.5225464585659596,4861.679356426753,3.3701792837708497,86.33459511022234,3517.960586614524,284.16966702367984,3.45110505935678,0.9873260179917199,4340.420312277001,7.155456994631356,208.87018165413926,347.9275473250166,1.1510665317830426e+24,0.3383411979585412,4.4731138844080855e+21,4101.453715423859,0.4999617834394905,nan,0.0,0.0,nan,nan,3975.302134577202,5.626092580838277,179.01226073110453,0.0,0.0,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,907.8999568135188,5261190.543381531,0.8957719220298066,18192.902214579946,4362.941353543663,0.663486772642498,nan,0.0,0.0,nan,nan,3868.75,1.0,23.500516131444996,13923.488501134747,1096.2547049616699,9.424668915299513,1.4165495552388034,6583.998788044354,4.008663433285199,76.32811861243955,2185.425161039884,855.1860347485188,1.5196229774055898,1.1417166891293942,6547.914460042155,2.2960126988879037,42.514882989158494,3052.9780724982147,244.78295688629566,2.7210983770687776,0.4080552035988175,6716.808987883584,4.479643156366501,83.8685547990363,1608.396473546328,363.63532018103103,1.4438117892897575,0.609197584905094,6731.310868154272,3.8520304503389844,71.64613777096535,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,577.1548892296053,21502021.49313705,0.44797126643700186,51046.96044787536,4685.7240097414615,0.6125735753427993,nan,1521.621880886934,244.13916859357263,1.3707191540637145,0.4782242049675725,5874.854338803367,7.015044666375504,151.24001583859436,nan,15.152514404990729,41.31352407691107,9.367456694521026,8.101051411859165,0.0,0.0,0.0,0.0,0.0
69d45m31pt269462s5d20m46pt44426403s,69.75868596166585,5.3462345177849375,0.20780195603706564,0.208,BLANK,1190.8853766358288,116.02129488688193,0.6398574574892126,0.17028309010299675,5006.59884867243,3.294620582415077,81.86041893164979,1119.264031142321,169.8724286690178,0.5759175534206049,0.24229041493660397,4961.774627490594,4.080737324843686,103.21193209282313,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,8842.034663486256,1797.33665083108,3.6682434755656614,1.4283531254518433,6562.2772837861785,3.468988790116606,65.90976633218806,6118.48048012404,408.2242876285283,3.4317248243282936,0.6567603994276783,4861.12219720546,4.33680384486877,112.08444184305128,0.0,72.78397555795878,nan,nan,4340.46,1.0,20.94654063936261,2162.2845046143825,231.01308647409516,1.4239907870025474,0.6074954296646228,4102.857444581765,5.742012773283456,176.89219514291656,0.0,0.0,nan,nan,3971.8079608396433,6.1470115166991155,195.83639080189488,0.0,0.0,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,0.0,0.0,nan,nan,4364.464682118154,9.99923566878981,291.0428046557292,0.0,0.0,nan,nan,3868.75,1.0,23.500516131444996,19714.486416785647,1478.4603565790358,9.503256088202201,1.360674389387517,6583.193527358694,4.556947462447868,87.07592914828619,2765.8848810822997,1122.1939998748878,1.3509250253000735,1.0524923219378752,6547.110493143392,2.797826250712793,52.666549504249254,3908.2103709397506,371.3236322901205,2.273923308005183,0.4041351586426039,6715.904261441818,4.0778318453136215,76.14796169760999,2870.329530249863,501.8290621031241,1.695539212466724,0.5533371615223815,6730.025797291401,3.919279267203491,72.93927433948015,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,1101.7954498252084,344.6474815738336,0.568398771823468,0.544057694583479,4684.616171823281,9.99923566878981,271.0131455203778,2228.590798025965,483.63554477545324,1.346386483285528,0.6357896932291794,5871.57385680408,9.99923566878981,216.12712798001303,nan,27.891051237634024,73.04870843968413,14.028600295949833,16.205399592910243,0.0,0.0,0.0,0.0,0.0
69d45m32pt27386659s5d20m43pt64427689s,69.75896496294158,5.3454567435794,0.20728086165625426,0.208,BLANK,22270.643593410892,1260.3887204377318,4.134501826675098,0.6383102675407445,5010.762045651681,9.99923566878981,253.6292103805842,9752.163855878516,1302.0833721779911,1.77713841991326,0.6578445138857718,4961.2274414883805,9.99923566878981,256.08064588829484,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,37782.32488654248,9287.651286586408,4.799171886355886,2.2573224468131676,6569.364154962151,9.99923566878981,193.49681168128302,20779.766806662097,627.7542586415034,3.92802905412896,0.3399095503673313,4865.082095703712,8.293422499552154,216.41589568452684,8454.573346214842,536.8842380271136,1.6493178246348519,0.37036701725099214,4343.745121765708,9.510027640688694,278.18218565534147,0.0,0.0,nan,nan,4102.877668188712,6.121588156309788,188.75650165085014,0.0,0.0,nan,nan,3970.7621463750443,6.151994475704695,195.99722673205918,0.0,0.0,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,4543.550134479405,802.6945668147824,0.891061054329619,0.5516288945643103,4363.3093709402765,9.98759498381185,290.7023153732985,0.0,0.0,nan,nan,3868.75,1.0,23.500516131444996,52460.67891847688,4703.499288632154,6.309724283221507,1.0793184804342149,6587.64525644604,8.135917417996517,156.748192093564,435.53760814571353,4744.531185483065,0.06361182231370266,1.329705365431585,6551.475787732913,0.4999617834394905,nan,29195.29990795309,9227.094805721652,5.868350860530118,3.4640875066023824,6725.976340549539,9.99923566878981,189.07053077254085,21977.802468277732,7637.583298428477,4.1581713051821945,2.697465540047954,6729.657496936302,9.99923566878981,188.66659273341497,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,1897.6013844598485,261.3375005674081,0.34815685845072547,0.14644034454071805,4689.587079863013,6.092207024692215,164.42925505268354,6051.207965344702,1696.559691740731,1.3406389079172956,0.817392445123377,5874.428439578492,9.99923566878981,216.12712798001303,nan,74.37322625670427,186.49110955686706,27.707195205616024,30.42566748924123,0.0,0.0,0.0,0.0,0.0
69d45m32pt27392228s5d20m39pt24427693s,69.75896497841198,5.344234521368426,0.20782970678658885,0.208,BLANK,2678.548034063203,142.4354165093113,2.958667284886304,0.4296824681170274,5007.223049222113,5.349015947468058,134.8410570612994,1345.566316251028,146.52861250105983,1.377722507680424,0.4161781077336353,4959.58638342652,4.49077021653776,113.88234060722682,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,9561.04126870334,1910.6103597226052,5.610038890235231,2.1474006280807663,6562.565345003946,3.051418954748826,57.615137285945565,6733.312721948618,261.5809086401569,8.009457817471263,0.8924580097800515,4861.33218839737,3.6635908319750787,94.17573261774636,2002.030698321964,108.64951676118575,2.4189369575752884,0.4649981432548869,4340.155511961922,2.1497619438764324,59.61833727057494,156.98449078199673,3.4122111161111092e+97,0.20601948300815592,1.7898237671831718e+95,4101.117676304057,0.4999617834394905,nan,1199.350324212678,179.87963304820963,2.7543592936623456,1.780083338943407,3968.661842779862,2.106777903628213,63.720696504989014,0.0,0.0,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,704.654539469691,31681308.241861865,0.8203999344775984,129302.2401137654,4362.4683852504295,0.6191066488698898,nan,0.0,0.0,nan,nan,3868.75,1.0,23.500516131444996,22206.439683859022,1609.8942186145282,16.944961340231902,2.345291804837797,6583.479834272946,4.413327675380637,84.26415824027654,3441.011956392172,1253.2058169957518,2.7192923661273203,1.901646359485072,6547.343213027379,2.7990581182996315,52.691286417441084,5079.008696313751,392.3331337479964,5.271300251023376,0.7616118211742965,6716.460645517881,4.566396259123204,85.53301623528054,2670.198343025842,560.9287842627205,2.69806516105418,1.057858796862866,6730.7489691590945,4.049954462229819,75.44998836773776,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,0.0,0.0,nan,nan,4687.235515565528,6.120082244052461,165.1916523215308,1548.2526224136088,119.742931450157,1.8148250560509926,0.30516084722955233,5875.572369286039,4.172798473168601,89.13295290690412,nan,13.61116669948911,39.0269072986541,7.618166232319105,7.045744664511875,0.0,0.0,0.0,0.0,0.0
69d45m33pt88085519s5d20m43pt64429647s,69.75941134866486,5.345456749020105,0.21110282526343283,0.208,BLANK,0.0,0.0,nan,nan,5007.597387591714,7.570273114555092,191.66649129086707,0.0,0.0,nan,nan,4959.332386880754,6.396865770627105,163.24054706536913,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,314818.4677825315,27236.859694364066,12.4849576921106,2.0683657100732833,6564.542190409579,7.846416475908174,151.60376849557335,0.0,0.0,nan,nan,4861.803009072779,7.535813908657929,196.49714920484598,0.0,0.0,nan,nan,4340.919992018915,6.0722688472445245,176.918474093765,0.0,0.0,nan,nan,4101.984605719783,5.153355181923573,158.46816017739135,0.0,0.0,nan,nan,3969.334461640201,5.845412886896155,186.09828001547422,0.0,0.0,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,0.0,0.0,nan,nan,4366.261549936588,9.5729069538299,278.5713852891146,0.0,0.0,nan,nan,3868.75,1.0,23.500516131444996,0.0,0.0,nan,nan,6583.671311642854,7.531860864136382,145.02001795442175,77353.89898535376,23498.41242043397,2.4644061742863026,1.4383284527807605,6543.731245473999,4.260365247215974,81.70621577817491,131313.65684947738,33749.22240745534,11.99956057831186,5.776224127722718,6707.503139609429,9.99923566878981,189.07053077254085,0.0,0.0,nan,nan,6731.040918049405,7.74967572384008,145.98209559143118,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,0.0,0.0,nan,nan,4686.28323652354,6.188839046969734,167.07198011908977,0.0,0.0,nan,nan,5875.5994104328365,0.4999617834394905,nan,nan,94.17580619527413,241.03985848070272,35.61109915536729,36.26644537088607,0.0,0.0,0.0,0.0,0.0
69d45m35pt48783484s5d20m44pt44431489s,69.75985773190015,5.345678976358801,0.20724919769297312,0.208,BLANK,54442.16922843474,421.59114274224044,11.021862583105738,0.23313129930831,5006.819791344155,6.8541385857232155,173.37056946151148,17997.88752404962,244.89451290889448,3.5129722246420165,0.1326327069539622,4958.764479485487,6.6139903750593065,168.84735102316375,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,54907.818224297145,13267.191766373424,4.619376525949529,2.137484242690687,6564.0896450945875,4.152102935906305,79.3927199584525,46485.29985259592,603.3389096697834,9.70146699225268,0.36104511944504114,4862.183860167506,5.778533435674509,150.21572079920915,21381.913240130285,350.81482099395674,4.620750443844204,0.268420248088934,4341.128600101719,5.3348066560371095,155.12247021276258,7916.570290981246,223.01608639821401,1.8430665723422823,0.2073885308897322,4102.295986415672,4.093227639464384,125.17466424534875,0.0,0.0,nan,nan,3969.4298506984887,5.779192558055774,183.95919614398534,0.0,0.0,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,161.5763103450327,769.274714049877,0.032448645152565465,0.5410716010975625,4364.455079386066,2.4543855266187613,68.63991966657679,0.0,0.0,nan,nan,3868.75,1.0,23.500516131444996,162781.17616596608,11896.192523855885,18.279663288832722,2.549931777831894,6584.6643093205585,6.3554122222514575,122.1526145306471,26264.547078047708,9290.359008355075,3.1576506403866125,2.144084305148338,6549.101091114335,4.051991132883203,77.59616061246459,46409.635293467785,4078.6143834644654,8.139389774659946,1.3376717660504416,6717.790523857843,6.406179831315563,120.70205481809124,23342.953041215074,4949.966944207666,3.848719524766403,1.5229615197495534,6732.058936232567,4.980433042851275,93.26733744075136,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,5143.993728910387,323.95605252906813,1.0314086315988766,0.19864619234359346,4686.137663289873,8.208616907026746,222.21607289622273,11383.341135367904,1334.4949066536922,2.632246443532562,0.6709286323013244,5875.392491738092,9.99923566878981,216.12712798001303,nan,70.6006818996434,181.28731471805335,27.309772295341542,25.968291377109324,0.0,0.0,0.0,0.0,0.0
6d51m29pt34954568s26d06m43pt24716465s,6.8581526515791404,26.11201310129174,0.05482707783246732,nan,macs0027p26a,11277.501348874686,320.9195563424161,71.28143323014879,5.540470967628069,5006.838108249404,3.9834062761771,99.71086745940784,1886.2061828758171,411.02407319001253,61.77610801057688,37.32522745417196,4960.95173376296,5.724523407704747,145.8628340404795,0.0,0.0,nan,nan,3726.03,1.0,24.400668213494743,0.0,0.0,nan,nan,3728.82,1.0,24.382410999599827,222.5531437987643,152.30619892576263,3.839331219500983,5.033937229386747,6561.293489283012,1.713645060134712,30.342647105010872,0.0,0.0,nan,nan,4855.6466071224895,7.761253919334575,202.42593516770302,0.0,0.0,nan,nan,4340.46,1.0,20.94654063936261,0.0,0.0,nan,nan,4101.73,1.0,22.16567686891332,0.0,0.0,nan,nan,3970.08,1.0,22.900702702093618,0.0,0.0,nan,nan,3889.06,1.0,23.37778840736009,0.0,0.0,nan,nan,3835.4,1.0,23.704860453545347,0.0,0.0,nan,nan,4363.21,1.0,20.83732430562082,0.0,0.0,nan,nan,3868.75,1.0,23.500516131444996,0.0,0.0,nan,nan,6583.188803464823,6.492507881987621,124.81964047655534,0.0,60.6147336081471,nan,nan,6548.05,1.0,13.88468655302385,1158.2701987899118,224.78910954293318,16.111026214846543,5.853040023046537,6711.050902863101,7.080725935548971,133.5577039251867,0.0,0.0,nan,nan,6731.723141814195,3.1348862270176765,57.79770324820237,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3760.0,1.0,24.18021855944889,1479.079620099249,266.17615403958587,16.502304914852658,9.088115404268986,4684.412852881056,1.5551045309630913,37.729695098198206,313.2336456301374,187.0171386576018,9.27415728857839,12.04203858933158,5874.20329316115,2.3068002143698845,47.62582427561029,nan,,nan,0.3390633513211569,0.11064770539714903,1.6608873275191587,0.06022245368325626,0.09662435766369278,7.207183037395852,0.12177708264315443
6d56m17pt01762799s26d16m09pt99921007s,6.938060452220176,26.26944422501862,0.7732660170265346,nan,macs0027p26b,8478.71764839217,328.15169077410826,49.727222187252224,5.25615895871771,5007.2453996909035,4.124666121500113,103.35750491013891,0.0,0.0,nan,nan,4958.413039172178,5.025518144401664,127.76244646806265,0.0,0.0,nan,nan,3729.144655446339,2.6731911221823523,88.14987125870543,0.0,0.0,nan,nan,3728.6698739432254,4.824914107434432,162.9903077589642,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,805.7155434011236,107.45057868676147,9.761588748731384,3.735374601453818,4860.149984533885,1.0015752519344385,18.759933979200426,0.0,0.0,nan,nan,4342.944788057176,2.248907294256466,62.68599056405592,0.0,70.23007785088551,nan,nan,4101.73,1.0,22.16567686891332,0.0,0.0,nan,nan,3971.0046992214734,6.159011858188559,196.2237252450907,0.0,0.0,nan,nan,3888.595481477668,1.7335375705315312,51.91591317824149,0.0,0.0,nan,nan,3835.489110487096,4.097643084118585,134.01553996408487,118.69097516251234,275.0560739892914,0.7059897465272283,5.734419423206382,4362.796999164172,0.4999617834394905,nan,371.49001669176505,197.63337379047783,1.0298702637173167,2.5012910936757144,3874.210499839679,0.4999617834394905,nan,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,0.0,0.0,nan,nan,3427.7673389884853,4.730172834912672,173.8378261053443,2086.8326842495644,82.27182993673583,5.354430756765446,1.0408623193683508,3756.967147434549,2.2636739483562787,72.88924396689961,0.0,0.0,nan,nan,4684.5489091010795,0.4999617834394905,nan,0.0,0.0,nan,nan,5875.62,1.0,15.473706908126772,nan,2.10710255008165,nan,0.5876018291771331,0.5002071076262474,2.2010912025005656,0.06909818247464973,0.1035086260456039,7.795531397383379,0.08239832526889428
72d20m10pt1706933s-28d49m08pt25149738s,72.33615852591643,-28.81895874927227,0.32658745796468347,nan,BLANK,15700.495418065508,349.38338998440764,4.543778345334222,0.2761519487301286,5007.158020364927,9.99923566878981,253.6292103805842,6290.215530156808,618.1669714304536,1.7177662146933697,0.4687394107104839,4956.620176098603,9.99923566878981,256.08064588829484,293535.1242161333,604.9376541914739,119.7086614884967,1.2412264164367188,3727.77043056594,6.7800779764666235,230.42217345337187,294378.63772382576,589.3688995657839,122.7725915962274,1.2366798737450517,3727.7702568136633,6.793397971565513,230.7069780900242,51874.055641788065,6010.64066423338,7.832360932479098,1.7382232681656369,6563.113596303707,6.028264531365851,116.14973613518602,42044.46101530765,345.50571566318604,11.518704627677645,0.27148466625767026,4861.412676648654,6.57708411689389,171.2645692625197,23239.00031432243,361.93233417760666,6.771752469030657,0.3734962012004963,4340.619027053692,6.229080801125072,181.54801375995032,9758.825635580582,257.75874806685744,2.9603607030587527,0.3124662498664808,4101.457239939254,4.927890452548171,151.4016437746529,2859.884382532769,284.392062611642,1.143402946177441,0.48949761597183417,3970.2228527995544,2.613013917725508,80.72990021837262,5908.624763858139,450.49809302325957,2.2842764325656173,0.7876525918941643,3889.206586103928,4.859930249594689,157.43309431668098,985.9485885142252,179.77773550246565,0.5372981012664557,0.4586588924776117,3834.8763204892557,1.6601335187702804,49.96736147090238,0.0,0.0,nan,nan,4361.421306821791,9.99923566878981,291.0428046557292,9226.176389133985,500.13566571961786,4.146959320775398,1.0298855328619965,3868.658033312418,4.504665583853955,146.4357016453937,55736.42779747358,7823.350682981249,9.540385492574178,2.556498714916271,6583.65324177037,6.592501503912253,126.76447206876149,2855.171770209663,5036.514504639176,0.5035218745855287,1.7050318823569428,6549.085072621802,3.0919170807547127,58.55358198466028,23607.641726790636,2226.0470943702185,6.889974006370549,1.215149110655064,6716.608591688897,6.9541203367204245,131.14586413748657,13353.467511637675,2827.71937178453,3.725772333950138,1.4726116865503462,6730.4618627400805,6.455253040611748,121.37792598372272,0.0,0.0,nan,nan,3426.0,1.0,26.53754284399528,0.0,0.0,nan,nan,3761.600846688623,5.679878120488883,190.84934859377563,2295.8368544168857,284.4219771045663,0.6205785655932482,0.2350572082259337,4686.792146179435,5.7620383722695445,155.3952844432642,5292.940439059988,1083.9335775406823,1.8407963538273895,0.8194418995291054,5876.429750205697,9.99923566878981,216.12712798001303,nan,36.59316217141402,nan,16.710932436127464,16.315052536246565,0.0,0.0,0.0,0.0,0.0
72d20m18pt38846883s-28d49m09pt05173514s,72.33844124134221,-28.819181037538637,0.7355640823374792,nan,BLANK,2584.3437253678103,137.24529307004386,3.302343013954185,0.47901863801877836,5006.866028260212,2.07531893383175,49.67723621623264,0.0,0.0,nan,nan,4958.924213463727,4.003066306146622,101.18728641508498,0.0,0.0,nan,nan,3726.3313935594,3.0498129680873536,101.42338081491496,0.0,0.0,nan,nan,3730.4690248532133,9.235745128156495,314.4216918514869,0.0,0.0,nan,nan,6562.8,1.0,13.853480493619768,1258.072112188475,349.893851936072,1.624646460838762,1.2957345056913836,4861.866964177345,6.734570218798029,175.41187151523798,567.8960114138298,164.11443452791264,0.5350162479460068,0.5470625630146084,4342.500873462566,2.6543758660294716,75.09951434663955,218.64830828182184,420737.65125819645,0.1681681028524602,1292.3490571350674,4102.608016753079,0.5000660166817306,nan,0.0,0.0,nan,nan,3970.1172700715515,5.9270014013425865,188.7333115514674,84.05762294224404,126.50374533394901,0.057414433494735705,0.3907548989498791,3889.2892719244705,0.4999617834394905,nan,126.49208163415675,235.51218896448148,0.08404460924000126,0.731760546119248,3836.596262789675,0.4999617834394905,nan,0.0,0.0,nan,nan,4363.008291880883,1.6011449736372623,42.01711075449215,0.0,0.0,nan,nan,3869.050562920347,2.3809468823652007,74.88785873131913,0.0,0.0,nan,nan,6583.45,1.0,13.810026928666252,0.0,0.0,nan,nan,6548.05,1.0,13.88468655302385,0.0,0.0,nan,nan,6716.44,1.0,13.536579167464883,0.0,0.0,nan,nan,6730.82,1.0,13.507659064352907,4374.77966038,671.71233523063,2.18202226075375,2.1142096879111096,3436.0,9.99923566878981,370.65991701749095,0.0,0.0,nan,nan,3760.6780415819317,4.577463399977089,153.1657291027764,74.45668575802138,87.54945168984678,0.0825345680736053,0.2966564590053367,4687.310901170715,0.4999617834394905,nan,0.0,0.0,nan,nan,5875.62,1.0,15.473706908126772,nan,14.184070948146235,nan,5.79876373636922,5.374488644221499,0.0,0.0,0.0,0.0,0.0
