object_id,ra,dec,z,angdisp,foreground,cluster_member,lensed,Z_dir,Z_dir_e,Z_j19,Z_j19_e,R23,R23_e,mean_vel_disp,sterr_vel_disp,zcluster,name,oiii5007_flux,oiii5007_flux_err,oiii5007_ew,oiii5007_ew_err,oiii5007_centroid,oiii5007_fwhm,oiii5007_vel_disp,oiii4959_flux,oiii4959_flux_err,oiii4959_ew,oiii4959_ew_err,oiii4959_centroid,oiii4959_fwhm,oiii4959_vel_disp,oii3726_flux,oii3726_flux_err,oii3726_ew,oii3726_ew_err,oii3726_centroid,oii3726_fwhm,oii3726_vel_disp,oii3729_flux,oii3729_flux_err,oii3729_ew,oii3729_ew_err,oii3729_centroid,oii3729_fwhm,oii3729_vel_disp,halpha_flux,halpha_flux_err,halpha_ew,halpha_ew_err,halpha_centroid,halpha_fwhm,halpha_vel_disp,hbeta_flux,hbeta_flux_err,hbeta_ew,hbeta_ew_err,hbeta_centroid,hbeta_fwhm,hbeta_vel_disp,hgamma_flux,hgamma_flux_err,hgamma_ew,hgamma_ew_err,hgamma_centroid,hgamma_fwhm,hgamma_vel_disp,hdelta_flux,hdelta_flux_err,hdelta_ew,hdelta_ew_err,hdelta_centroid,hdelta_fwhm,hdelta_vel_disp,hepsilon_flux,hepsilon_flux_err,hepsilon_ew,hepsilon_ew_err,hepsilon_centroid,hepsilon_fwhm,hepsilon_vel_disp,hzeta_flux,hzeta_flux_err,hzeta_ew,hzeta_ew_err,hzeta_centroid,hzeta_fwhm,hzeta_vel_disp,heta_flux,heta_flux_err,heta_ew,heta_ew_err,heta_centroid,heta_fwhm,heta_vel_disp,oiii4363_flux,oiii4363_flux_err,oiii4363_ew,oiii4363_ew_err,oiii4363_centroid,oiii4363_fwhm,oiii4363_vel_disp,neiii_flux,neiii_flux_err,neiii_ew,neiii_ew_err,neiii_centroid,neiii_fwhm,neiii_vel_disp,nii6583_flux,nii6583_flux_err,nii6583_ew,nii6583_ew_err,nii6583_centroid,nii6583_fwhm,nii6583_vel_disp,nii6548_flux,nii6548_flux_err,nii6548_ew,nii6548_ew_err,nii6548_centroid,nii6548_fwhm,nii6548_vel_disp,sii6716_flux,sii6716_flux_err,sii6716_ew,sii6716_ew_err,sii6716_centroid,sii6716_fwhm,sii6716_vel_disp,sii6731_flux,sii6731_flux_err,sii6731_ew,sii6731_ew_err,sii6731_centroid,sii6731_fwhm,sii6731_vel_disp,nev3426_flux,nev3426_flux_err,nev3426_ew,nev3426_ew_err,nev3426_centroid,nev3426_fwhm,nev3426_vel_disp,fevii3760_flux,fevii3760_flux_err,fevii3760_ew,fevii3760_ew_err,fevii3760_centroid,fevii3760_fwhm,fevii3760_vel_disp,heii4686_flux,heii4686_flux_err,heii4686_ew,heii4686_ew_err,heii4686_centroid,heii4686_fwhm,heii4686_vel_disp,hei5876_flux,hei5876_flux_err,hei5876_ew,hei5876_ew_err,hei5876_centroid,hei5876_fwhm,hei5876_vel_disp,delta_R_Mpc
6d56m10pt83s26d16m21pt408s,6.936341666666666,26.272613333333332,0.545818151869202,23.87228555862266,0,0,0,10.289959348715454,0.0446064880872871,8.054571264639813,7.299127792738683e-05,8.400770593287566,0.2283959473994286,44.48828534268245,8.41965438465745,0.36,macs0027p26b,10874.614899053302,211.64280243636833,43.75439563087541,2.3259397969528584,5006.8366961690435,3.331413452704056,82.81756960567408,3437.146722155188,132.8501241501826,10.379575123722004,1.1130998397527527,4958.957298516862,3.0071376515133745,75.08148645694024,14081.365064738788,377.5238025351901,38.35369962180387,5.179705576248063,3726.0445653638626,2.821271573126026,93.38229175487407,18906.18712312916,527.5159045515564,51.59505049146487,7.237628605180583,3728.82096893479,2.821271573126026,93.31242069807968,0.0,0.0,,,6562.8,1.0,13.853480493619768,5630.354178088117,128.78145340804494,22.436078985384764,1.4718704057485603,4861.348081472613,2.77549777840371,70.33597625852694,2030.8873091800792,78.89883657960694,5.317213037208407,0.7316021950608508,4340.466881660842,2.4652767473486272,69.33291576043104,1045.3407235921572,113.27274952899457,2.827151867582715,1.2239533840612802,4101.857268248421,1.565683401969019,43.46854131127483,610.7360235249209,132.02538467385924,1.370506084682818,1.2752714464492425,3970.473817938708,0.4999617834394905,,261.4818529570592,893.6452232774835,0.4764613502451201,7.366776163811063,3888.665920644387,0.4999617834394905,,134.95052519006282,3.2017509071656063e+33,0.2955146574117154,3.2817675459190604e+31,3835.1501016204065,0.4999617834394905,,77.45984539763079,110.31197122763096,0.18281642724985,0.9120843601348828,4363.8607270206685,0.4999617834394905,,1583.4253229993196,135.26018556536673,2.774529439317097,1.0861524959324833,3868.1638454842687,3.5150328567061897,113.3533941690182,0.0,0.0,,,6583.45,1.0,13.810026928666252,0.0,0.0,,,6548.05,1.0,13.88468655302385,0.0,0.0,,,6716.44,1.0,13.536579167464884,0.0,0.0,,,6730.82,1.0,13.507659064352907,1020.924656508408,105.07933632437776,2.5975633095654356,1.7027762409386944,3425.35700731238,1.05926796641018,29.542746343531988,0.0,0.0,,,3762.529134246836,1.5308175401390476,46.09565469467862,447.0894130060313,0.0,1.3128983963583325,0.0,4686.669349268922,0.4999617834394905,,0.0,54.876887157606234,,,5875.62,1.0,15.473706908126772,
6d56m26pt34s26d16m22pt562s,6.94065,26.27293388888889,0.6019579253563774,27.575412905849944,0,0,0,8.200338467053601,0.0052827573110054,8.146216698519947,9.935933608411693e-05,12.573121934524174,1.5168056056441437,56.30230172606424,15.888818035817687,0.36,macs0027p26b,5945.379452055589,129.44270990845425,10.497563416218076,0.6242722845243706,5006.834089102257,1.739583515883774,40.4936386515658,1963.8308352393492,184.52034835473296,3.5209025333138184,0.9179150234375322,4958.834752237932,1.808246801190336,42.80358348647597,2623.9238399052447,100.6993690885328,3.6105550387452054,0.6979820255823053,3726.056054637907,1.617579691245039,49.82598194148861,3519.8479677861783,117.58029422807998,4.852753488381198,0.8149895344599964,3728.832465992068,1.617579691245039,49.788700847304185,0.0,0.0,,,6562.8,1.0,13.853480493619768,1117.7002949759585,133.07255488982264,1.83862456852125,0.6278809139112451,4861.241933688119,1.4004783058058003,31.76613086637972,770.0067119011939,1751476.1614814308,1.3327582381020748,10737.67182531498,4340.256476763497,0.5163473746753025,,662.1743448639254,5996566.7731463825,0.918294369482843,33231.65962202161,4101.469278921576,0.5008281725700917,,0.0,74.06942379814478,,,3970.08,1.0,22.900702702093614,1009.1611545613796,127.51697749174392,1.210043890091762,0.6911595174264296,3889.980146836383,2.81276922534426,89.18035078490225,0.0,56.81839213718944,,,3835.4,1.0,23.704860453545347,497.5385736470589,82.64345373635634,0.8683824769828702,0.5053580067550706,4363.6983173617755,1.2004806535872592,28.456549367916477,1092.570323140574,110.64043614988567,1.2953266777517012,0.6006152199696523,3869.532813975166,2.403814219866795,75.67480160284113,0.0,0.0,,,6583.45,1.0,13.810026928666252,0.0,0.0,,,6548.05,1.0,13.88468655302385,0.0,0.0,,,6716.44,1.0,13.536579167464884,0.0,0.0,,,6730.82,1.0,13.507659064352907,0.0,0.0,,,3426.447583367348,6.836585380929502,252.7122663865227,0.0,0.0,,,3759.950990422792,3.611452821092472,119.96148452068095,2584.3531373693886,518.4756554185542,4.9592249452086135,3.044450003205884,4684.611168075435,9.99923566878981,271.0131455203778,0.0,0.0,,,5875.62,1.0,15.473706908126772,
STACK,0.0,0.0,0.4666175960824813,,0,0,0,,,7.928428386395539,0.0058005031210047,6.8005893213256225,1.4330513440405588,78.85195543536578,13.809546665296326,0.36,macs0027p26b,2975.0467312195474,341.91818526565305,2.457522167132375,0.7714841801713822,5006.736857102078,3.151953052820055,78.14403522202092,2755.482100522931,248.85732985881856,2.2829829120497167,0.5721098670957676,4958.725994901683,2.4881020995495464,61.29697177925726,7887.206124168159,637.9091225198484,8.465410796592709,3.4455219432330324,3727.452144298809,4.872848124979532,164.7674895106533,7862.279138153754,633.3857807226086,8.414574070346827,3.4113259098524997,3727.452592513571,4.866200115658191,164.41484633524774,3675.381124024333,270.9282063728999,4.232647926602719,0.5976468015619235,6562.560366764433,2.3117781776371693,42.74033642235589,3158.5518664840274,649.3554648029193,2.6561435138227805,1.5668012871491386,4860.273573319731,3.306834740511489,84.63799000021879,1011.2273660483112,237.7595906841721,0.7957588977946133,0.662822872982294,4339.875046340632,1.0157266737117938,21.587726600761897,230.77966043160097,584.3187993790932,0.2347676676125784,2.376880281798886,4100.297219702199,0.4999617834394905,,2274.5691267203492,364.3569584817482,2.3850452310015107,1.6434773814474126,3971.557963347628,3.2289171817602194,101.0805185992185,0.0,0.0,,,3888.5623679844784,5.302838736663927,172.07174119408967,4282.238124720979,431.4958388633813,3.5831563097775856,1.6900779947623523,3835.081276503311,3.8486898868600696,125.62047297488212,716.7347061508361,57673243.22229323,0.5799604554363337,163453.0329270621,4364.334268346939,0.5897488251056017,,0.0,161.44307264466252,,,3868.75,1.0,23.500516131444996,512.2786705640714,16113086.970290093,0.5395584576959312,32408.605958521657,6581.857291175358,0.6099943257550072,,0.0,0.0,,,6547.9825430593155,4.165233066237302,79.83053536304025,378.3374391682154,390.3599800730087,0.5092644771906146,0.9826824772265446,6717.320327618013,0.9763962232887016,12.902629558193416,0.0,0.0,,,6729.708016284256,6.574122789849641,123.6393822752597,0.0,0.0,,,3426.0,1.0,26.53754284399528,0.0,0.0,,,3761.041287924393,6.220420706572099,209.27987658707875,0.0,0.0,,,4685.679195042894,1.0090579545920395,19.746435501082317,3427.21084225622,305.4386550517447,3.504913626941215,0.6792921630329188,5874.381135587819,3.0912593337572525,65.24006180851477,
7d03m32pt925s-75d37m59pt602s,7.059145833333333,-75.63322277777777,0.2310615893005247,139.92084975613827,0,0,0,,,,,6.804453366123761,0.3884670315850774,65.18628575981204,15.136279347084496,0.388,macs0028m75,17264.967022985373,170.143589825181,197.27912917579164,5.3102858118148815,5006.838457517061,2.291330428642881,55.476830845427365,5835.7960323181715,176.24249381838428,82.3210923398693,6.898122352436798,4958.828083583019,2.117854708351957,51.31589594281856,0.0,0.0,,,3726.03,1.0,24.400668213494743,0.0,0.0,,,3728.82,1.0,24.382410999599827,8991.287283797878,117.56867187580862,2030.528248569739,50.85684229170202,6562.704707425284,2.346261513957753,43.44170019370706,3394.947663292338,190.44500116883128,44.99571706187293,7.2392242792566766,4861.484313918959,2.2294403104980827,55.432755659308974,3295.5913594806575,272.56633336028324,22.583651592955796,6.615404184589362,4340.382468815433,2.363411349207305,66.21093323568716,5842.034499616334,625.5210600076218,50.361371290384945,21.559674087734287,4100.508228813978,7.6682180709011565,237.01360230875272,2034.6025046989455,232656.1279998508,62.734904088120075,30877.438746791307,3970.554170858521,0.7543626814252954,9.016760137713636,0.0,0.0,,,3889.06029570572,4.3500546910678795,140.54521431655414,0.0,0.0,,,3835.4,1.0,23.704860453545347,0.0,0.0,,,4366.36162066795,0.4999617834394905,,1604.1751400933504,86997.18986450817,28.326524695155424,7036.110107492781,3869.047860969674,0.8016848888159656,12.859080849112043,0.0,0.0,,,6582.826142834103,9.99923566878981,192.88987927331783,0.0,0.0,,,6548.707348253653,9.99923566878981,193.93267853817915,1314.744592743833,187.0146393245342,52.40095869214932,13.943876454115092,6715.384091793224,3.041551635075633,56.1050017933438,428.29690020817327,10877385.112242771,25.491234200383808,1208364.713703864,6730.493920889327,0.636520711631312,,0.0,0.0,,,3426.0,1.0,26.53754284399528,0.0,0.0,,,3760.0,1.0,24.18021855944889,263.5050902725847,203.88647066556103,3.292509701954125,7.791062965059447,4686.099073732242,0.4999617834394905,,728.0547867010443,187.99169651749892,55.5523237387612,31.185320917976856,5875.708723645422,3.1380123274138025,66.27968103223454,
7d01m01pt38s-75d37m22pt757s,7.017049999999999,-75.62298805555555,0.400496466490438,39.10105683874975,0,1,0,,,8.101499121779751,9.0516366379021e-05,10.739010099790626,0.5051882785725634,85.71129841072573,20.71498363128808,0.388,macs0028m75,8945.637273620543,97.58879764885016,138.00971680236017,4.112305283565378,5006.837855302677,2.295903548983925,55.598938453485445,3168.8490638326994,130.96790590206118,41.73225846952669,4.785719466658995,4958.808797392684,2.006286834118738,48.27062697857669,6409.314811187729,289.1698630110884,48.24905299946747,10.963891939560469,3726.254536387725,2.451967777353701,80.29168521498558,9607.33228741676,395.1933142478651,72.47488650817408,14.983777173502371,3729.2492021394255,2.451967777353701,80.2316088901027,7205.791264150166,126.97620268624176,105.12870695619458,3.548330664077674,6562.827653552377,2.5146929209881974,46.85383339811624,2619.52760772673,113.46682602664444,28.222606215524458,3.506161710976586,4861.454358843082,1.9312329915364677,47.13653460268604,0.0,56.24861418930739,,,4340.46,1.0,20.94654063936261,1928.9605540776645,219.25009726208793,64.00608413270514,29.062045470948835,4102.110111978229,2.4474335809053396,72.79047200149535,307.4058674179607,321.6017129967781,3.2496483507825156,14.652715971628902,3968.3053556256655,0.4999617834394905,,0.0,0.0,,,3888.9409634656854,2.801190983433067,88.78896640765133,683.0489779403814,185.5117910364928,9.121316171287686,11.602829726694573,3834.187694336202,1.151356664124377,30.34291436257063,799.8248856058495,39433674.27405872,4.987613639784328,861755.5351001209,4363.1381878743,0.5459162158361538,,0.0,0.0,,,3869.3352498031977,7.262421427182365,237.873986389014,0.0,0.0,,,6585.935174324931,9.99923566878981,192.88987927331783,0.0,0.0,,,6549.932398123688,0.4999617834394905,,0.0,0.0,,,6716.44,1.0,13.536579167464884,0.0,0.0,,,6730.82,1.0,13.507659064352907,7722.413396114279,1045.5107668772498,30.493659194940346,26.453522269763365,3418.4146520003756,9.99923566878981,370.65991701749095,1741.0568883505923,194.68465150540476,16.39738977853848,9.009606764218267,3762.0413667432103,1.4304996324886274,42.24019035571897,1962.61237038794,272.9887485334413,23.58732556563424,10.043627054687668,4683.514437735874,7.761083888214184,210.00954741646404,594.5453681290799,114.0397603526504,13.27764404532383,5.537703293629599,5875.0164906513555,2.9572846962117505,62.2560885816584,
7d01m18pt435s-75d37m47pt064s,7.021787499999999,-75.62974,0.4004065039291398,14.112450189234808,0,1,0,8.336385245949215,0.0027175258256014,8.17402855868437,0.000170774766072,25.95433771744051,2.6241343905497585,121.62170319047104,16.391074458454437,0.388,macs0028m75,27232.468452738245,431.95724518541925,18.96028122884793,0.8214514367093783,5006.863759982221,6.263278151598103,158.26013237954467,8585.815533863886,274.3865709415984,5.74276977048981,0.5092414823968809,4958.7459050219695,6.494369171139554,165.75864697248232,13107.943772787978,867.7215260592831,17.642209139963207,5.876081310892502,3727.723786143529,4.177483030453357,140.71714814133549,6939.120795845773,818.8384863185935,9.314430122738068,5.545052625290599,3723.8796952649686,4.177483030453357,140.6118599152172,7203.985050892236,655.1746355668506,4.877351235729097,0.8498008089265903,6561.575431443964,6.926354758076374,133.67470741719384,2152.4474699925054,211.7988981344253,1.5088723843648797,0.4258925829835586,4861.008782810831,4.49755763021316,116.3482134869126,861.3983698192748,216.25124654336392,0.5575802558286033,0.4960413728512681,4339.241240504754,3.2036070921314956,91.6945147122504,0.0,0.0,,,4101.519663621778,5.492196339837502,169.07740376342807,154.83955153658127,3.2449025289348112e+19,0.1400700386915509,1.2642687464639686e+17,3969.4757420017886,0.4999617834394905,,0.0,122.47125599405362,,,3889.06,1.0,23.37778840736009,0.0,0.0,,,3835.662389689849,3.3698482631547755,109.41697745513554,2951.705826472846,373.9029735091208,2.022654977419449,0.8981980130269281,4362.414383133729,7.709743439148535,224.0264503994267,4569.255347509253,454.67719623908977,3.8638302983088377,1.7587020257565311,3871.1198278544553,6.696442166204114,219.15458956702992,4509.873810256903,876.4287520491699,3.1536008498775097,1.170319554790488,6581.9134173100665,6.271610280087873,120.52200659066985,0.0,0.0,,,6546.693237165566,0.4999617834394905,,0.0,0.0,,,6716.44,1.0,13.536579167464884,0.0,0.0,,,6730.82,1.0,13.507659064352907,0.0,0.0,,,3425.045075015982,4.297134463150614,157.54857312890962,0.0,0.0,,,3759.464372019347,5.564814781786394,186.9228554943348,2640.759961041199,1899.262665431139,1.780004127957434,3.920988089540609,4682.217269432715,9.99923566878981,271.0131455203778,802.7877734576365,172.42022263525143,0.636967087638341,0.2976366067610418,5872.372839424587,4.617183629802279,98.88651541646512,
7d03m48pt42s-75d37m25pt939s,7.06345,-75.62387194444443,0.4033262687853087,159.12294565329398,0,1,0,9.066129192113925,0.045641369421116,8.055869020710478,0.0001214008700836,7.659279474597844,0.3687901742989148,73.7938252276351,13.451056475020176,0.388,macs0028m75,5923.268642638548,122.42141692036007,12.086430790760897,0.6823004606332663,5006.876174547146,2.707997124903737,66.5166577070027,1738.591861106558,169.8030768851143,3.2770666342537544,0.8879448579155325,4959.2202938187675,3.3257481682852066,83.46926518069337,8866.108742876733,433.43802605060375,19.51945186081872,4.805370207142692,3726.4828222473234,2.192288023986778,70.98453277440021,8521.60406368843,440.29155396079824,18.793431602848635,4.881352785629297,3728.958150272934,2.192288023986778,70.93142030277632,11235.555351139694,239.79990009456156,38.741544521337104,1.5837402007928514,6562.965549133941,3.3597637057040775,63.74493983515019,3270.486916346072,132.45231204906017,7.148161245847737,0.8303462531908589,4861.26391190292,2.0087406027254424,49.30811188247995,1909.8778837989703,160.77075772585394,4.6837241792739315,1.3965033634209187,4340.255572522584,2.322099784474589,64.94121413013609,0.0,77.02300686898789,,,4101.73,1.0,22.16567686891332,0.0,0.0,,,3968.177106938504,5.63787275161541,179.3929722271022,2041.6177224158153,175.19852013260996,3.952380923932791,1.5348718756270028,3888.182899925619,1.6242892081947111,47.98078615469105,0.0,124.19550650598477,,,3835.4,1.0,23.704860453545347,97.56917401024764,206.12821841084852,0.1845044035610296,1.3657468119327505,4363.537843830259,0.4999617834394905,,1039.7836450805316,395.8104369150022,2.545706575256117,4.433556055276243,3870.8171770174586,5.681660485270008,185.5437043980501,801.2077660409401,804.5393242264967,1.7715269053254807,3.3961081934676525,6583.570964241259,2.0637576964732967,37.54291819904131,0.0,0.0,,,6547.130850608073,0.4999617834394905,,0.0,0.0,,,6716.44,1.0,13.536579167464884,0.0,0.0,,,6730.82,1.0,13.507659064352907,0.0,0.0,,,3424.397960104819,2.20655862540604,77.76034557252095,0.0,0.0,,,3760.204318949221,5.072774717446492,170.11632431845712,915.310405070224,210.50360142402823,2.0027187754931113,1.409226525775678,4684.90363362425,3.4719267698972804,92.39523356354606,1346.746917565232,453.9203635397288,4.214742515906286,3.089271395074406,5874.432717217623,9.99923566878981,216.12712798001303,
7d04m12pt555s-75d37m54pt293s,7.070154166666666,-75.63174805555555,0.4039211267452194,179.64355579577895,0,1,0,,,8.077909669732845,0.0032910095016401,7.753650698016723,0.4852054840395351,106.59062053174095,20.996683756205854,0.388,macs0028m75,5870.374122830106,109.22858632123128,305.0225529842513,15.502075741453137,5006.835221202156,2.198668786534061,52.99701312898833,2393.022504855065,135.10630259214648,81.38314686867201,12.747476768826742,4959.163901571516,2.957529347912966,73.77128779756701,2654.395097448244,288.1044339262247,52.35787400157318,28.632272564039848,3725.7439876061335,1.6148778195644329,49.72356034525136,4278.580264965211,393.0817814964674,84.56050530875257,39.06508676172352,3728.5523720251786,1.6148778195644329,49.68635588556619,4909.803961042687,135.69008266684895,118.9785643512833,6.298332591103634,6562.671588040465,2.7440189889368893,51.46939237400779,1959.8989665585077,102.9036589284853,172.7900484566193,26.02130146952216,4861.294313671018,1.710527804016587,40.87314745433976,1622.64120827166,204.16058241255777,20.96094490442409,9.337357294733907,4341.166234502123,3.0388181689147515,86.73464840813736,2033.6106624898568,399.7963060570301,925.0602981722764,726.0398031749046,4103.250219047029,6.016736403662611,185.48023042689357,393.89686395758696,1.9222401584819568e+149,4.465438933213425,9.377180404157328e+147,3970.998202869056,0.4999617834394905,,0.0,0.0,,,3888.423223678811,1.9036973548032048,57.95250851756984,0.0,0.0,,,3836.228976455011,4.139808124219654,135.4358058180908,0.0,0.0,,,4361.474939819394,9.99923566878981,291.0428046557292,3052.906632251513,277.769310053448,24.324471806480236,10.1260144708813,3870.726938807707,3.763502414426734,121.68563507859382,0.0,0.0,,,6581.782804483234,0.4999617834394905,,0.0,0.0,,,6551.066888086211,9.533524316282527,184.85474773741615,0.0,0.0,,,6716.44,1.0,13.536579167464884,0.0,0.0,,,6730.82,1.0,13.507659064352907,2716.8819517267107,276.59172259948593,11.91741752872105,7.711674888532879,3427.660147665095,1.6637503473571724,56.086546181718774,0.0,0.0,,,3761.978746318717,9.99923566878981,337.7342754526394,1645.5760897360951,492.08287384780755,340.51993359496703,311.40296093242205,4686.161044589223,9.99923566878981,271.0131455203778,1391.7513913723371,269.47945024619764,48.11528879710587,20.251222931980163,5876.457773515216,7.638810044481961,164.81768815185495,
7d01m44pt475s-75d37m58pt35s,7.029020833333333,-75.632875,0.5657121341241902,31.518064387141784,0,0,0,,,7.785628014387205,0.0051120552991781,6.442300807716109,0.5600177892964247,71.78174664813515,15.75127870203178,0.388,macs0028m75,5892.041865224311,169.91256392572777,295.74702665879823,23.295427580367846,5006.811989800183,2.04887932744873,48.96250769072541,2018.116343223984,126.02367812993928,49.083246729378445,8.50425335193043,4958.9134761943205,1.835143514949076,43.5515297006767,3332.879493772727,319.71272283177666,72.78264741389079,35.16062779252349,3726.4063817442,2.2517108759071,73.1238318700472,4895.483076861816,474.2994489551812,107.07459327367874,52.16140990324896,3728.658588043278,2.2517108759071,73.06911871926025,0.0,0.0,,,6562.8,1.0,13.853480493619768,2505.0864994930566,196.11010822743685,238.81406223013465,53.62338944388846,4861.268197757323,2.0150879169925817,49.48541514502962,1413.4511405256587,136.78753375078207,34.23829215092254,11.738838151112892,4339.774211517078,2.194884630269715,61.01641527979379,1259.5862187317186,104.67269113941992,107.36366606652322,35.6710259419393,4100.567674930217,1.62156669734832,45.39937546068432,0.0,74.27239062787008,,,3970.08,1.0,22.900702702093614,0.0,0.0,,,3890.5509649980386,5.065369019022961,164.22617258755562,372.82790737188645,179.4787806797051,448.6196362774234,1011.3026100985608,3834.502321872184,0.4999617834394905,,0.0,0.0,,,4360.906600781666,7.577093947309824,220.1396561907378,3099.724473205111,214.18219765742757,61.801396272806315,19.56744994744281,3868.357947357851,5.436943017649773,177.4260721219272,0.0,0.0,,,6583.45,1.0,13.810026928666252,0.0,0.0,,,6548.05,1.0,13.88468655302385,0.0,0.0,,,6716.44,1.0,13.536579167464884,0.0,0.0,,,6730.82,1.0,13.507659064352907,0.0,0.0,,,3426.9847139705676,7.196838160048356,266.1664199803325,0.0,0.0,,,3760.105679423734,4.469925595802068,149.48019987867528,970.0283538894172,177.73513640497973,54.719297879957466,30.693256446300992,4683.443027449726,3.3577813181743337,89.22658971646263,358.1261749371382,98.8981052497396,5.0559846990896515,3.03343554537604,5878.916817773561,1.406460333544835,26.431987007843965,
7d00m41pt115s-75d37m57pt766s,7.011420833333332,-75.63271277777777,0.798780922619357,31.974569532057863,0,0,0,9.839853055285516,0.0581584910820548,8.12451905910591,0.0008224324331882,7.99696654406499,0.3906354895801232,59.44281594503663,12.172599832763469,0.388,macs0028m75,16104.333103243964,168.6995487590291,121.65463896956048,3.480835869553602,5006.8614064739295,3.2215508675529314,79.95802511431516,3573.477333460031,333.81678911631553,30.485513191271753,7.899941725530636,4959.495408089833,6.016468623299126,153.4118387498361,6875.408854597153,276.5751501509122,42.354319018283014,8.586635667641024,3725.344462685158,2.667801298369856,87.95904046334596,11797.37409838417,445.40521158661505,72.82233455525108,13.828184760185376,3728.2465397233655,2.667801298369856,87.89322722406578,0.0,0.0,,,6562.8,1.0,13.853480493619768,4795.642595022173,219.97900695706863,39.47928257184948,5.194623665593958,4861.048512801766,3.310341285094148,84.73194750544546,967.101888346022,92.56389309900509,6.026266311004835,2.042415239394002,4340.858767258393,0.9976785831513793,20.85108940932061,18.01219894432359,499.70309341645896,0.0493260565351608,5.469615836153648,4101.065640693767,0.4999617834394905,,415.61171048215414,55.35489667019029,1.7057484044004838,0.9793514103356296,3967.995584363477,0.8919212884071606,17.724993769580124,0.0,0.0,,,3890.901006239525,2.379515401243168,74.44774043752071,398.614962743013,410366.2249196209,2.1746182942098,10462.01373384925,3837.6454408834984,0.4999617834394905,,63.247981662888485,380.8541245655816,0.2328847235945994,4.9132654897092864,4363.644357953153,0.4999617834394905,,1395.0645774931593,124.03831472583305,4.648342762186894,1.8931346790551955,3868.91721004432,2.1972690812391993,68.53882529390783,0.0,0.0,,,6583.45,1.0,13.810026928666252,0.0,0.0,,,6548.05,1.0,13.88468655302385,0.0,0.0,,,6716.44,1.0,13.536579167464884,0.0,0.0,,,6730.82,1.0,13.507659064352907,1353.7126623334457,215.1947519878935,28.699976349507413,29.003734755198675,3427.477122086266,3.2001499353045455,116.0377499654508,1845.7486652114685,161.54912309720729,22.63008754947432,9.752283798716071,3759.084946599203,5.74852895412409,193.19144316929115,0.0,0.0,,,4687.683503610247,4.473365727006995,120.0442586833986,0.0,0.0,,,5875.62,1.0,15.473706908126772,
STACK,0.0,0.0,0.4576721445705968,,0,0,0,,,,,6.6273321734232145,19649.06447161361,104.05310896367487,20.060489678475516,0.388,macs0028m75,16529.162378195313,453.5955357505348,8.68995487513606,0.6513506472880037,5006.892001729413,2.0982246215030673,50.29548787492911,5106.492090125103,466.76620261419856,2.80995695262281,0.7126278429126722,4958.986970550922,2.0109633588358413,48.39871745653643,0.0,0.0,,,3726.03,1.0,24.400668213494743,0.0,0.0,,,3728.82,1.0,24.382410999599827,9943.897429444072,307.79851395943524,6.303758063829952,0.3737393947733374,6562.865858695155,2.485498243354378,46.263896539252,3264.6099368737323,9679087.971211024,1.6969713214909177,14427.032786583915,4862.045195625507,0.6471073709667492,,11777.106528912347,881.764315266142,9.539346139085772,2.531264167692256,4339.000864151789,4.642090286167896,134.6003272758692,7029.35778049784,876.6683959462827,6.88798847782243,3.4302820113954,4102.833614120863,3.1796504268844084,96.26921652758398,3645.0848466988423,761.31735029481,2.507502056298411,2.2582462000706824,3967.542804956701,2.8968045385763905,90.14006108866096,17994.755321228517,2246.1571002215783,7.848780632247888,4.4350864623221735,3887.6364267993777,7.79118214179726,254.01638682160012,0.0,0.0,,,3835.4,1.0,23.704860453545347,0.0,0.0,,,4360.018440773462,9.020406185755467,262.4045332905307,0.0,0.0,,,3869.7752046165265,4.726640702021144,153.82583671860775,0.0,0.0,,,6581.944684704421,8.69646086806356,167.6256597787458,0.0,0.0,,,6546.942522375286,9.99923566878981,193.93267853817915,4366.861311603094,1920.231094007391,3.1431095250107517,2.587801825529423,6709.6047246937605,9.99923566878981,189.07053077254085,0.0,0.0,,,6726.609036357402,0.4999617834394905,,0.0,0.0,,,3426.0,1.0,26.53754284399528,0.0,0.0,,,3760.0,1.0,24.18021855944889,8876.825314583415,2525.373553925654,5.536825341125042,4.832190684750172,4678.0530368909085,9.99923566878981,271.0131455203778,88.06842624735042,9.627145064672262e+25,0.0549133286975145,1.3049732465068886e+23,5875.998996719883,0.4999617834394905,,
